       ÂÐÅÌß, Ñ              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
    1633.315793               60.0021656               30.3679384                   45.759
    1633.515793               60.0021656               30.3679384                   45.753
    1633.715793               60.0021656               30.3679384                   45.754
    1633.915793               60.0021656               30.3679384                   45.754
    1634.115793               60.0021656               30.3679384                   45.757
    1634.315793               60.0021656               30.3679384                   45.747
    1634.515793               60.0021656               30.3679384                   45.743
    1634.715793               60.0021656               30.3679385                   45.764
    1634.915793               60.0021656               30.3679384                   45.761
    1635.115793               60.0021656               30.3679384                   45.756
    1635.315695               60.0021656               30.3679384                    45.75
    1635.515695               60.0021656               30.3679384                   45.741
    1635.715695               60.0021656               30.3679385                   45.757
    1636.115695               60.0021656               30.3679384                   45.755
    1636.315695               60.0021656               30.3679385                   45.761
    1636.515695               60.0021656               30.3679384                   45.751
    1636.715695               60.0021656               30.3679384                   45.762
    1636.915695               60.0021656               30.3679385                    45.77
    1637.115695               60.0021656               30.3679385                    45.76
    1637.315597               60.0021656               30.3679384                   45.765
    1637.515597               60.0021656               30.3679385                   45.766
    1637.715597               60.0021656               30.3679385                   45.775
    1637.915597               60.0021656               30.3679385                   45.777
    1638.115597               60.0021656               30.3679385                   45.774
    1638.315597               60.0021656               30.3679385                   45.775
    1638.515597               60.0021656               30.3679385                   45.789
    1638.715597               60.0021656               30.3679385                   45.776
    1638.915597               60.0021656               30.3679385                   45.769
    1639.115597               60.0021656               30.3679385                    45.77
    1639.315499               60.0021656               30.3679385                   45.775
    1639.515499               60.0021656               30.3679385                   45.778
    1639.715499               60.0021656               30.3679384                   45.771
    1639.915499               60.0021656               30.3679384                   45.765
    1640.115499               60.0021656               30.3679384                   45.762
    1640.315499               60.0021656               30.3679384                   45.765
    1640.515499               60.0021656               30.3679384                   45.772
    1640.715499               60.0021656               30.3679384                   45.777
    1640.915499               60.0021656               30.3679384                   45.775
    1641.115499               60.0021656               30.3679384                   45.766
    1641.315401               60.0021656               30.3679384                   45.765
    1641.515401               60.0021656               30.3679384                   45.763
    1641.715401               60.0021656               30.3679384                   45.777
