       ÂÐÅÌß, Ñ              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     551.638428               60.0021366               30.3679491                   46.365
     551.838428               60.0021367               30.3679491                   46.368
     552.038428               60.0021366               30.3679491                   46.351
     552.238428               60.0021368               30.3679491                   46.373
     552.438428               60.0021368                30.367949                   46.374
     552.638428               60.0021368                30.367949                   46.374
     552.838428               60.0021368                30.367949                   46.341
     553.038428               60.0021368                30.367949                   46.345
     553.238334               60.0021369               30.3679488                   46.367
     553.438334                60.002137               30.3679488                   46.381
     553.638334                60.002137               30.3679488                   46.387
     553.838334                60.002137               30.3679488                   46.394
     554.038334                60.002137               30.3679488                   46.379
     554.238334               60.0021371               30.3679488                   46.414
     554.438334               60.0021371               30.3679488                   46.422
     554.638334               60.0021371               30.3679488                   46.442
     554.838334               60.0021371               30.3679488                   46.428
     555.038334               60.0021371               30.3679488                   46.422
     555.238240               60.0021373               30.3679491                   46.443
     555.438240               60.0021373               30.3679491                   46.451
     555.638240               60.0021373               30.3679491                   46.474
     555.838240               60.0021373               30.3679492                   46.481
     556.038240               60.0021373               30.3679491                   46.482
     556.238240               60.0021375               30.3679491                   46.434
     556.438240               60.0021375               30.3679491                   46.418
     556.638240               60.0021375               30.3679491                   46.414
     556.838240               60.0021375               30.3679491                   46.413
     557.038240               60.0021376                30.367949                   46.413
     557.238146               60.0021375               30.3679491                   46.425
     557.438146               60.0021376               30.3679489                   46.411
     557.638146               60.0021376               30.3679489                   46.424
     557.838146               60.0021376               30.3679489                   46.428
     558.038146               60.0021377               30.3679488                   46.417
     558.238146               60.0021376               30.3679488                   46.358
     558.438146               60.0021375               30.3679489                   46.339
     558.638146               60.0021376               30.3679489                   46.324
     558.838146               60.0021376               30.3679489                   46.321
     559.038146               60.0021376               30.3679489                   46.337
     559.238051               60.0021376               30.3679488                   46.336
     559.438051               60.0021375               30.3679487                   46.299
     559.638051               60.0021375               30.3679485                    46.26
     559.838051               60.0021375               30.3679485                   46.249
     560.038051               60.0021375               30.3679485                   46.236
     560.238051               60.0021375               30.3679485                   46.242
     560.438051               60.0021375               30.3679485                   46.204
     560.638051               60.0021376               30.3679484                   46.193
     560.838051               60.0021376               30.3679485                   46.187
     561.038051               60.0021376               30.3679485                   46.186
     561.237957               60.0021378               30.3679485                   46.187
     561.437957               60.0021378               30.3679484                   46.185
     561.637957               60.0021378               30.3679484                   46.174
     561.837957               60.0021378               30.3679484                   46.174
     562.037957               60.0021378               30.3679485                   46.176
     562.237957               60.0021379               30.3679486                   46.185
     562.437957               60.0021379               30.3679485                   46.157
     562.637957               60.0021379               30.3679486                   46.178
     562.837957               60.0021378               30.3679487                   46.188
     563.037957               60.0021379               30.3679486                   46.182
     563.237879                60.002138               30.3679488                     46.2
     563.437879                60.002138               30.3679487                   46.199
     563.637879                60.002138               30.3679488                    46.23
     563.837879                60.002138               30.3679489                   46.238
     564.037879                60.002138               30.3679489                   46.256
     564.237879               60.0021379               30.3679489                   46.265
     564.437879               60.0021379               30.3679489                   46.263
     564.637879                60.002138               30.3679488                   46.253
     564.837879                60.002138               30.3679488                   46.248
     565.037879                60.002138               30.3679488                    46.25
     565.237769               60.0021379               30.3679488                   46.235
     565.437769               60.0021379               30.3679487                   46.228
     565.637769                60.002138               30.3679487                   46.212
     565.837769                60.002138               30.3679486                   46.197
     566.037769                60.002138               30.3679485                   46.182
     566.237769                60.002138               30.3679488                   46.198
     566.437769                60.002138               30.3679489                   46.214
     566.637769                60.002138               30.3679488                   46.207
     566.837769                60.002138               30.3679488                   46.205
     567.037769                60.002138               30.3679488                   46.183
     567.237675                60.002138               30.3679491                   46.149
     567.437675                60.002138                30.367949                   46.119
     567.637675               60.0021379               30.3679492                   46.152
     567.837675               60.0021379               30.3679492                   46.167
     568.037675               60.0021379               30.3679491                   46.152
     568.237675               60.0021379               30.3679495                   46.174
     568.437675               60.0021378               30.3679496                   46.184
     568.637675               60.0021378               30.3679497                   46.213
     568.837675               60.0021378               30.3679496                   46.208
     569.037675               60.0021378               30.3679497                   46.226
     569.237581               60.0021376               30.3679498                   46.231
     569.437581               60.0021376               30.3679498                   46.215
     569.637581               60.0021376               30.3679498                   46.216
     569.837581               60.0021376               30.3679497                   46.185
     570.037581               60.0021375               30.3679497                   46.182
     570.237581               60.0021375               30.3679497                   46.207
     570.437581               60.0021375               30.3679496                   46.209
     570.637581               60.0021375               30.3679496                   46.189
     570.837581               60.0021376               30.3679495                   46.189
     571.037581               60.0021376               30.3679495                   46.184
     571.237487               60.0021376               30.3679495                   46.176
     571.437487               60.0021376               30.3679494                   46.179
     571.637487               60.0021376               30.3679495                    46.18
     571.837487               60.0021376               30.3679495                   46.194
     572.037487               60.0021376               30.3679494                   46.161
     572.237487               60.0021377               30.3679496                   46.154
     572.437487               60.0021377               30.3679496                   46.142
     572.637487               60.0021377               30.3679497                   46.125
     572.837487               60.0021377               30.3679496                   46.113
     573.037487               60.0021377               30.3679497                   46.127
     573.237393               60.0021379               30.3679499                   46.089
     573.437393               60.0021379                 30.36795                   46.078
     573.637393                60.002138                 30.36795                     46.1
     573.837393               60.0021379                 30.36795                   46.091
     574.037393               60.0021379                 30.36795                   46.089
     574.237393                60.002138                 30.36795                   46.046
     574.437393                60.002138                 30.36795                   46.035
     574.637393               60.0021379               30.3679501                   46.056
     574.837393                60.002138               30.3679501                   46.025
     575.037393                60.002138               30.3679501                   46.039
     575.237299                60.002138               30.3679499                    46.05
     575.437299                60.002138               30.3679498                    46.04
     575.637299                60.002138               30.3679499                   46.046
     575.837299                60.002138               30.3679499                   46.063
     576.037299                60.002138               30.3679499                   46.087
     576.237299               60.0021377                30.367949                   46.093
     576.437299               60.0021376               30.3679489                   46.101
     576.637299               60.0021376               30.3679489                   46.084
     576.837299               60.0021376               30.3679489                   46.074
     577.037299               60.0021375                30.367949                   46.084
     577.237205               60.0021372               30.3679486                   46.097
     577.437205               60.0021371               30.3679485                   46.094
     577.637205               60.0021372               30.3679484                    46.07
     577.837205               60.0021372               30.3679485                    46.07
     578.037205               60.0021371               30.3679484                   46.079
     578.237205               60.0021371               30.3679483                   46.057
     578.437205               60.0021371               30.3679483                   46.047
     578.637205               60.0021371               30.3679482                   46.027
     578.837205               60.0021371               30.3679483                    46.02
     579.037205               60.0021371               30.3679483                   46.014
     579.237111               60.0021372               30.3679479                    45.99
     579.437111               60.0021372               30.3679478                   45.979
     579.637111               60.0021372               30.3679478                   45.957
     579.837111               60.0021372               30.3679479                   45.964
     580.037111               60.0021372               30.3679479                   45.981
     580.237111               60.0021373               30.3679477                   45.969
     580.437111               60.0021373               30.3679477                   45.953
     580.637111               60.0021373               30.3679478                   45.962
     580.837111               60.0021373               30.3679478                   45.968
     581.037111               60.0021373               30.3679478                   45.975
     581.237017               60.0021374               30.3679473                   45.947
     581.437017               60.0021374               30.3679473                    45.95
     581.637017               60.0021374               30.3679473                    45.95
     581.837017               60.0021374               30.3679474                   45.957
     582.037017               60.0021374               30.3679473                   45.945
     582.237017               60.0021374               30.3679473                   45.927
     582.437017               60.0021374               30.3679473                   45.942
     582.637017               60.0021374               30.3679473                   45.937
     582.837017               60.0021374               30.3679474                   45.946
     583.037017               60.0021374               30.3679473                   45.933
     583.236923               60.0021372               30.3679471                   45.933
     583.436923               60.0021372               30.3679472                   45.954
     583.636923               60.0021372               30.3679473                   45.943
     583.836923               60.0021372               30.3679472                   45.929
     584.036923               60.0021372               30.3679472                    45.93
     584.236923               60.0021369               30.3679469                   45.934
     584.436923               60.0021369               30.3679469                   45.933
     584.636923                60.002137               30.3679469                   45.903
     584.836923                60.002137               30.3679468                   45.886
     585.036923                60.002137               30.3679468                   45.874
     585.236828               60.0021369                30.367947                   45.905
     585.436828               60.0021369                30.367947                   45.919
     585.636828               60.0021369                30.367947                   45.923
     585.836828               60.0021369                30.367947                   45.919
     586.036828               60.0021369               30.3679469                   45.911
     586.236828               60.0021369               30.3679467                   45.924
     586.436828               60.0021369               30.3679467                   45.936
     586.636828               60.0021368               30.3679467                   45.947
     586.836828               60.0021369               30.3679467                    45.95
     587.036828               60.0021368               30.3679467                   45.948
     587.236734               60.0021368               30.3679467                   45.957
     587.436734               60.0021368               30.3679465                   45.968
     587.636734               60.0021368               30.3679464                   45.984
     587.836734               60.0021368               30.3679464                   45.985
     588.036734               60.0021368               30.3679464                   45.986
     588.236734               60.0021368               30.3679464                   45.969
     588.436734               60.0021368               30.3679464                   45.967
     588.636734               60.0021368               30.3679463                   45.969
     588.836734               60.0021368               30.3679462                   45.955
     589.036734               60.0021368               30.3679463                   45.954
     589.236640               60.0021368               30.3679466                   45.936
     589.436640               60.0021368               30.3679466                    45.93
     589.636640               60.0021369               30.3679465                   45.915
     589.836640               60.0021369               30.3679465                   45.906
     590.036640               60.0021369               30.3679466                   45.917
     590.236640               60.0021368               30.3679469                   45.894
     590.436640               60.0021369               30.3679469                   45.862
     590.636640               60.0021368               30.3679469                   45.877
     590.836640               60.0021369               30.3679469                   45.879
     591.036640               60.0021369               30.3679469                    45.86
     591.236546               60.0021369                30.367947                   45.858
     591.436546               60.0021369               30.3679469                   45.846
     591.636546               60.0021369                30.367947                   45.863
     591.836546               60.0021369                30.367947                   45.862
     592.036546               60.0021369                30.367947                   45.853
     592.236546                60.002137               30.3679469                   45.849
     592.436546               60.0021371               30.3679468                   45.833
     592.636546                60.002137               30.3679469                   45.837
     592.836546               60.0021371               30.3679469                   45.842
     593.036546               60.0021371               30.3679468                   45.838
     593.236452               60.0021372               30.3679468                   45.819
     593.436452               60.0021372               30.3679469                   45.821
     593.636452               60.0021372               30.3679468                   45.824
     593.836452               60.0021373               30.3679469                   45.824
     594.036452               60.0021373               30.3679469                    45.83
     594.236452               60.0021373               30.3679472                   45.823
     594.436452               60.0021373               30.3679472                   45.814
     594.636452               60.0021373               30.3679473                   45.823
     594.836452               60.0021373               30.3679472                   45.815
     595.036452               60.0021372               30.3679473                    45.83
     595.236366               60.0021373               30.3679474                   45.825
     595.436366               60.0021373               30.3679474                   45.814
     595.636366               60.0021373               30.3679473                   45.817
     595.836366               60.0021373               30.3679474                   45.834
     596.036366               60.0021373               30.3679473                   45.829
     596.236366               60.0021375               30.3679476                   45.807
     596.436366               60.0021375               30.3679476                   45.802
     596.636366               60.0021375               30.3679476                   45.806
     596.836366               60.0021375               30.3679476                   45.799
     597.036366               60.0021374               30.3679477                   45.814
     597.236263               60.0021375               30.3679475                   45.792
     597.436263               60.0021375               30.3679474                   45.794
     597.636263               60.0021375               30.3679474                   45.773
     597.836263               60.0021375               30.3679474                   45.764
     598.036263               60.0021375               30.3679474                   45.761
     598.236263               60.0021376               30.3679474                   45.765
     598.436263               60.0021376               30.3679473                   45.763
     598.636263               60.0021377               30.3679473                   45.747
     598.836263               60.0021377               30.3679473                   45.747
     599.036263               60.0021377               30.3679473                   45.741
     599.236170               60.0021375               30.3679474                   45.749
     599.436170               60.0021376               30.3679474                   45.751
     599.636170               60.0021376               30.3679474                    45.74
     599.836170               60.0021376               30.3679473                   45.735
     600.036170               60.0021376               30.3679473                   45.722
     600.236170               60.0021376               30.3679474                   45.738
     600.436170               60.0021376               30.3679474                   45.749
     600.636170               60.0021376               30.3679474                    45.75
     600.836170               60.0021376               30.3679473                   45.735
     601.036170               60.0021377               30.3679474                   45.738
     601.236075               60.0021376               30.3679474                   45.741
     601.436075               60.0021376               30.3679474                    45.74
     601.636075               60.0021377               30.3679473                   45.741
     601.836075               60.0021376               30.3679474                   45.766
     602.036075               60.0021376               30.3679474                   45.757
     602.236075               60.0021378               30.3679471                   45.757
     602.436075               60.0021378               30.3679471                   45.764
     602.636075               60.0021378               30.3679471                   45.759
     602.836075               60.0021378               30.3679471                   45.758
     603.036075               60.0021378                30.367947                   45.748
     603.235981               60.0021378                30.367947                    45.73
     603.435981               60.0021379               30.3679469                   45.738
     603.635981               60.0021379                30.367947                   45.751
     603.835981               60.0021379                30.367947                   45.755
     604.035981               60.0021379                30.367947                   45.762
     604.235981               60.0021379                30.367947                   45.768
     604.435981               60.0021379                30.367947                   45.779
     604.635981               60.0021379                30.367947                   45.775
     604.835981               60.0021379                30.367947                   45.775
     605.035981               60.0021379                30.367947                   45.777
     605.235887               60.0021379               30.3679468                   45.772
     605.435887               60.0021379               30.3679467                   45.773
     605.635887               60.0021379               30.3679467                   45.749
     605.835887               60.0021379               30.3679467                    45.75
     606.035887               60.0021379               30.3679467                   45.749
     606.235887               60.0021382               30.3679464                   45.736
     606.435887               60.0021382               30.3679464                   45.731
     606.635887               60.0021382               30.3679464                   45.719
     606.835887               60.0021382               30.3679464                   45.717
     607.035887               60.0021382               30.3679463                   45.719
     607.235793               60.0021382               30.3679463                   45.708
     607.435793               60.0021383               30.3679464                   45.714
     607.635793               60.0021383               30.3679465                   45.734
     607.835793               60.0021383               30.3679465                   45.749
     608.035793               60.0021383               30.3679465                   45.747
     608.235793               60.0021384               30.3679463                    45.74
     608.435793               60.0021384               30.3679463                   45.736
     608.635793               60.0021384               30.3679462                   45.741
     608.835793               60.0021384               30.3679463                   45.754
     609.035793               60.0021384               30.3679463                   45.763
     609.235698               60.0021385               30.3679463                   45.753
     609.435698               60.0021385               30.3679462                   45.737
     609.635698               60.0021385               30.3679462                   45.744
     609.835698               60.0021385               30.3679463                    45.75
     610.035698               60.0021385               30.3679463                   45.755
     610.235698               60.0021385                30.367946                   45.749
     610.435698               60.0021385               30.3679461                   45.762
     610.635698               60.0021385               30.3679461                   45.759
     610.835698               60.0021385                30.367946                   45.748
     611.035698               60.0021385               30.3679461                   45.752
     611.235612               60.0021384               30.3679459                   45.754
     611.435612               60.0021384               30.3679459                   45.763
     611.635612               60.0021384                30.367946                   45.769
     611.835612               60.0021384                30.367946                   45.769
     612.035612               60.0021384               30.3679459                   45.752
     612.235612               60.0021382               30.3679457                   45.774
     612.435612               60.0021382               30.3679457                   45.777
     612.635612               60.0021382               30.3679457                    45.78
     612.835612               60.0021382               30.3679457                   45.773
     613.035612               60.0021382               30.3679457                   45.767
     613.235510               60.0021382               30.3679454                   45.761
     613.435510               60.0021382               30.3679454                   45.768
     613.635510               60.0021382               30.3679453                   45.761
     613.835510               60.0021382               30.3679454                   45.762
     614.035510               60.0021382               30.3679454                   45.752
     614.235510               60.0021382               30.3679448                   45.741
     614.435510               60.0021383               30.3679448                   45.742
     614.635510               60.0021383               30.3679448                   45.752
     614.835510               60.0021383               30.3679448                    45.74
     615.035510               60.0021383               30.3679448                   45.735
     615.235416               60.0021382               30.3679446                    45.74
     615.435416               60.0021382               30.3679447                   45.741
     615.635416               60.0021383               30.3679446                   45.745
     615.835416               60.0021383               30.3679446                   45.751
     616.035416               60.0021383               30.3679446                   45.752
     616.235416               60.0021382               30.3679447                   45.754
     616.435416               60.0021382               30.3679447                   45.753
     616.635416               60.0021382               30.3679447                   45.766
     616.835416               60.0021381               30.3679448                   45.785
     617.035416               60.0021381               30.3679448                    45.78
     617.235321               60.0021381               30.3679445                   45.785
     617.435321                60.002138               30.3679445                   45.795
     617.635321               60.0021381               30.3679445                   45.797
     617.835321               60.0021381               30.3679445                   45.783
     618.235321               60.0021381               30.3679442                     45.8
     618.435321               60.0021381               30.3679442                   45.801
     618.635321               60.0021382               30.3679442                   45.786
     618.835321               60.0021382               30.3679442                   45.786
     619.035321               60.0021382               30.3679441                   45.779
     619.235227               60.0021383                30.367944                   45.775
     619.435227               60.0021383               30.3679441                   45.783
     619.635227               60.0021383               30.3679441                   45.777
     619.835227               60.0021383               30.3679441                   45.777
     620.035227               60.0021383               30.3679441                   45.775
     620.235227               60.0021383                30.367944                   45.762
     620.435227               60.0021383                30.367944                   45.764
     620.635227               60.0021384                30.367944                   45.774
     620.835227               60.0021384               30.3679439                   45.771
     621.035227               60.0021384               30.3679439                    45.77
     621.235133               60.0021383               30.3679441                   45.781
     621.435133               60.0021383               30.3679441                   45.786
     621.635133               60.0021383               30.3679441                   45.792
     621.835133               60.0021383               30.3679441                   45.783
     622.035133               60.0021383                30.367944                   45.786
     622.235133               60.0021382               30.3679442                   45.798
     622.435133               60.0021382               30.3679443                   45.805
     622.635133               60.0021382               30.3679442                   45.812
     622.835133               60.0021382               30.3679442                   45.808
     623.035133               60.0021382               30.3679442                   45.819
     623.235041               60.0021381                30.367944                    45.83
     623.435041               60.0021381                30.367944                   45.838
     623.635041               60.0021382                30.367944                   45.839
     623.835041               60.0021381                30.367944                   45.851
     624.035041               60.0021381                30.367944                   45.853
     624.235041               60.0021381               30.3679436                    45.85
     624.435041               60.0021381               30.3679436                   45.852
     624.635041               60.0021382               30.3679436                   45.839
     624.835041               60.0021382               30.3679436                    45.84
     625.035041               60.0021382               30.3679436                   45.845
     625.234944               60.0021382               30.3679433                   45.851
     625.434944               60.0021381               30.3679433                   45.862
     625.634944               60.0021382               30.3679434                   45.854
     625.834944               60.0021381               30.3679433                   45.842
     626.034944               60.0021382               30.3679433                   45.847
     626.234944               60.0021381               30.3679433                   45.841
     626.434944               60.0021381               30.3679433                   45.841
     626.634944               60.0021382               30.3679432                   45.837
     626.834944               60.0021382               30.3679432                   45.833
     627.034944               60.0021381               30.3679433                   45.835
     627.234850               60.0021381               30.3679432                   45.845
     627.434850               60.0021382               30.3679431                   45.829
     627.634850               60.0021381               30.3679432                   45.845
     627.834850               60.0021381               30.3679433                   45.835
     628.034850               60.0021381               30.3679433                   45.839
     628.234850               60.0021382               30.3679433                   45.837
     628.434850               60.0021382               30.3679434                   45.848
     628.634850               60.0021382               30.3679433                   45.851
     628.834850               60.0021382               30.3679432                   45.843
     629.034850               60.0021382               30.3679433                   45.857
     629.234768               60.0021383               30.3679432                   45.858
     629.434768               60.0021383               30.3679432                   45.849
     629.634768               60.0021383               30.3679432                   45.858
     629.834768               60.0021383               30.3679432                   45.857
     630.034768               60.0021383               30.3679433                   45.867
     630.234768               60.0021383               30.3679432                   45.879
     630.434768               60.0021383               30.3679432                   45.879
     630.634768               60.0021383               30.3679431                   45.865
     630.834768               60.0021383               30.3679432                   45.865
     631.034768               60.0021383               30.3679432                   45.862
     631.234661               60.0021383               30.3679431                   45.857
     631.434661               60.0021382               30.3679432                   45.871
     631.634661               60.0021383               30.3679431                   45.869
     631.834661               60.0021383               30.3679431                   45.857
     632.034661               60.0021383                30.367943                   45.855
     632.234661               60.0021382               30.3679431                   45.859
     632.434661               60.0021382               30.3679432                   45.866
     632.634661               60.0021382               30.3679431                   45.854
     632.834661               60.0021382               30.3679432                   45.857
     633.034661               60.0021382               30.3679432                   45.853
     633.234567               60.0021382                30.367943                   45.849
     633.434567               60.0021382               30.3679431                   45.847
     633.634567               60.0021383                30.367943                    45.85
     633.834567               60.0021383                30.367943                   45.855
     634.034567               60.0021383               30.3679431                   45.855
     634.234567               60.0021384               30.3679431                   45.853
     634.434567               60.0021384               30.3679431                   45.855
     634.634567               60.0021383               30.3679431                   45.869
     634.834567               60.0021383               30.3679432                   45.871
     635.034567               60.0021383               30.3679432                   45.869
     635.234472               60.0021384                30.367943                   45.861
     635.434472               60.0021384                30.367943                   45.849
     635.634472               60.0021384               30.3679429                   45.843
     635.834472               60.0021385               30.3679429                   45.845
     636.034472               60.0021385               30.3679429                   45.849
     636.234472               60.0021386               30.3679429                   45.838
     636.434472               60.0021385               30.3679429                   45.841
     636.634472               60.0021385                30.367943                   45.857
     636.834472               60.0021385                30.367943                   45.852
     637.034472               60.0021385                30.367943                   45.851
     637.234378               60.0021385               30.3679429                   45.847
     637.434378               60.0021386               30.3679429                   45.844
     637.634378               60.0021386                30.367943                   45.861
     637.834378               60.0021386               30.3679429                    45.86
     638.034378               60.0021386               30.3679429                   45.849
     638.234378               60.0021386               30.3679428                   45.849
     638.434378               60.0021387               30.3679427                   45.834
     638.634378               60.0021387               30.3679428                   45.848
     638.834378               60.0021386               30.3679428                   45.858
     639.034378               60.0021386               30.3679428                   45.864
     639.234284               60.0021386               30.3679426                   45.866
     639.434284               60.0021386               30.3679427                   45.867
     639.634284               60.0021386               30.3679427                   45.862
     639.834284               60.0021386               30.3679426                   45.857
     640.034284               60.0021387               30.3679426                   45.853
     640.234284               60.0021387               30.3679424                   45.856
     640.434284               60.0021387               30.3679424                   45.852
     640.634284               60.0021388               30.3679423                   45.847
     640.834284               60.0021387               30.3679424                   45.851
     641.034284               60.0021387               30.3679424                   45.857
     641.234190               60.0021387                30.367942                   45.847
     641.434190               60.0021388                30.367942                    45.85
     641.634190               60.0021388               30.3679421                   45.838
     641.834190               60.0021388               30.3679421                   45.845
     642.034190               60.0021388                30.367942                   45.828
     642.234190               60.0021388               30.3679419                   45.828
     642.434190               60.0021388               30.3679419                    45.83
     642.634190               60.0021388               30.3679419                   45.817
     642.834190               60.0021388               30.3679419                   45.805
     643.034190               60.0021388               30.3679418                   45.806
     643.234095               60.0021387               30.3679419                   45.831
     643.434095               60.0021388               30.3679419                   45.824
     643.634095               60.0021388               30.3679419                   45.843
     643.834095               60.0021387               30.3679419                   45.844
     644.034095               60.0021387               30.3679419                   45.834
     644.234095               60.0021387               30.3679418                   45.855
     644.434095               60.0021387               30.3679418                   45.845
     644.634095               60.0021387               30.3679418                   45.858
     644.834095               60.0021387               30.3679418                   45.868
     645.034095               60.0021387               30.3679418                   45.877
     645.234001               60.0021387               30.3679417                   45.894
     645.434001               60.0021386               30.3679417                   45.888
     645.634001               60.0021386               30.3679417                   45.895
     645.834001               60.0021386               30.3679418                   45.915
     646.034001               60.0021386               30.3679418                   45.922
     646.234001               60.0021386               30.3679415                   45.918
     646.434001               60.0021386               30.3679415                   45.922
     646.634001               60.0021386               30.3679415                   45.901
     646.834001               60.0021386               30.3679414                   45.902
     647.034001               60.0021386               30.3679415                   45.907
     647.233907               60.0021385               30.3679414                   45.907
     647.433907               60.0021385               30.3679414                   45.915
     647.633907               60.0021386               30.3679415                   45.902
     647.833907               60.0021386               30.3679414                   45.893
     648.033907               60.0021386               30.3679414                   45.888
     648.233907               60.0021386               30.3679413                   45.892
     648.433907               60.0021386               30.3679413                   45.884
     648.633907               60.0021386               30.3679413                   45.866
     648.833907               60.0021387               30.3679412                   45.853
     649.033907               60.0021386               30.3679413                   45.856
     649.233813               60.0021387               30.3679413                   45.864
     649.433813               60.0021387               30.3679413                   45.868
     649.633813               60.0021387               30.3679413                   45.849
     649.833813               60.0021387               30.3679414                   45.852
     650.033813               60.0021387               30.3679412                   45.827
     650.233813               60.0021388               30.3679412                   45.828
     650.433813               60.0021387               30.3679413                   45.831
     650.633813               60.0021387               30.3679412                   45.829
     650.833813               60.0021388               30.3679412                   45.824
     651.033813               60.0021388               30.3679412                    45.83
     651.233719               60.0021389               30.3679412                   45.835
     651.433719               60.0021388               30.3679413                    45.83
     651.633719               60.0021389               30.3679412                   45.837
     651.833719               60.0021388               30.3679413                   45.843
     652.033719               60.0021388               30.3679413                   45.853
     652.233719               60.0021389               30.3679413                   45.848
     652.433719               60.0021389               30.3679413                   45.844
     652.633719               60.0021389               30.3679413                    45.84
     652.833719               60.0021389               30.3679413                   45.838
     653.033719               60.0021389               30.3679413                    45.84
     653.233624               60.0021389               30.3679415                   45.838
     653.433624               60.0021389               30.3679415                   45.837
     653.633624               60.0021389               30.3679415                   45.844
     653.833624               60.0021389               30.3679414                   45.834
     654.033624               60.0021389               30.3679415                   45.844
     654.233624                60.002139               30.3679415                   45.826
     654.433624               60.0021391               30.3679414                   45.809
     654.633624               60.0021391               30.3679414                    45.82
     654.833624               60.0021391               30.3679414                   45.824
     655.033624               60.0021391               30.3679414                   45.823
     655.233533               60.0021391               30.3679416                   45.801
     655.433533               60.0021391               30.3679416                   45.804
     655.633533               60.0021391               30.3679417                   45.819
     655.833533               60.0021391               30.3679417                   45.825
     656.033533               60.0021391               30.3679416                   45.828
     656.233533               60.0021392               30.3679416                   45.809
     656.433533               60.0021392               30.3679417                   45.805
     656.633533               60.0021392               30.3679417                   45.812
     656.833533               60.0021392               30.3679417                   45.816
     657.033533               60.0021392               30.3679417                   45.812
     657.233436               60.0021393               30.3679417                   45.777
     657.433436               60.0021393               30.3679418                   45.778
     657.633436               60.0021394               30.3679417                   45.767
     657.833436               60.0021393               30.3679417                   45.782
     658.033436               60.0021393               30.3679417                   45.769
     658.233436               60.0021395               30.3679419                   45.758
     658.433436               60.0021394               30.3679419                   45.769
     658.633436               60.0021395               30.3679418                    45.77
     658.833436               60.0021395               30.3679417                   45.758
     659.033436               60.0021394               30.3679418                   45.775
     659.233342               60.0021394                30.367942                   45.779
     659.433342               60.0021394                30.367942                   45.778
     659.633342               60.0021394                30.367942                    45.78
     659.833342               60.0021394                30.367942                   45.785
     660.033342               60.0021394                30.367942                   45.781
     660.233342               60.0021394               30.3679421                   45.789
     660.433342               60.0021394               30.3679421                   45.777
     660.633342               60.0021394               30.3679421                   45.782
     660.833342               60.0021394               30.3679421                   45.772
     661.033342               60.0021394               30.3679421                    45.78
     661.233247               60.0021394               30.3679422                   45.778
     661.433247               60.0021394               30.3679422                   45.784
     661.633247               60.0021394               30.3679423                   45.783
     661.833247               60.0021394               30.3679422                   45.773
     662.033247               60.0021394               30.3679423                   45.779
     662.233247               60.0021394               30.3679424                   45.765
     662.433247               60.0021394               30.3679424                   45.773
     662.633247               60.0021394               30.3679424                   45.778
     662.833247               60.0021394               30.3679424                   45.775
     663.033247               60.0021394               30.3679424                   45.769
     663.233153               60.0021394               30.3679424                   45.765
     663.433153               60.0021394               30.3679424                   45.751
     663.633153               60.0021394               30.3679424                   45.754
     663.833153               60.0021395               30.3679424                   45.752
     664.033153               60.0021394               30.3679424                   45.748
     664.233153               60.0021395               30.3679424                   45.744
     664.433153               60.0021395               30.3679424                   45.751
     664.633153               60.0021394               30.3679424                   45.752
     664.833153               60.0021394               30.3679424                    45.75
     665.033153               60.0021394               30.3679424                   45.754
     665.233059               60.0021395               30.3679424                   45.734
     665.433059               60.0021395               30.3679424                   45.728
     665.633059               60.0021395               30.3679424                   45.734
     665.833059               60.0021395               30.3679424                   45.741
     666.033059               60.0021395               30.3679423                   45.742
     666.233059               60.0021396               30.3679424                   45.732
     666.433059               60.0021397               30.3679424                   45.735
     666.633059               60.0021397               30.3679425                   45.723
     666.833059               60.0021396               30.3679425                   45.729
     667.033059               60.0021396               30.3679424                   45.724
     667.232965               60.0021398               30.3679425                   45.718
     667.432965               60.0021398               30.3679424                   45.715
