       ÂÐÅÌß, Ñ              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     532.864211               60.0021471               30.3679144                   45.917
     533.064211               60.0021471               30.3679144                   45.924
     533.264211               60.0021471               30.3679143                   45.938
     533.464211               60.0021471               30.3679143                   45.931
     533.664211               60.0021471               30.3679143                   45.921
     533.864211               60.0021471               30.3679143                   45.918
     534.064211                60.002147               30.3679142                   45.921
     534.264211                60.002147               30.3679142                   45.924
     534.464123                60.002147               30.3679142                   45.924
     534.664123                60.002147               30.3679142                   45.916
     534.864123                60.002147               30.3679142                    45.93
     535.064123                60.002147               30.3679142                   45.915
     535.264123               60.0021468               30.3679142                   45.922
     535.464123               60.0021468               30.3679142                   45.926
     535.664123               60.0021468               30.3679142                   45.923
     535.864123               60.0021468               30.3679142                   45.923
     536.064123               60.0021467               30.3679141                   45.923
     536.264123               60.0021467               30.3679141                   45.933
     536.464035               60.0021467               30.3679142                   45.931
     536.664035               60.0021467               30.3679141                   45.925
     536.864035               60.0021467               30.3679141                   45.925
     537.064035               60.0021492                30.367917                   45.707
     537.264035               60.0021492                30.367917                   45.707
     537.464035               60.0021491                30.367917                   45.705
     537.664035               60.0021491                30.367917                   45.708
     537.864035               60.0021491                30.367917                   45.703
     538.064035               60.0021492                30.367917                   45.709
     538.264035               60.0021492                30.367917                   45.705
     538.463947               60.0021492                30.367917                   45.706
     538.663947               60.0021492                30.367917                   45.699
     538.863947               60.0021492                30.367917                   45.704
     539.063947               60.0021491                30.367917                   45.704
     539.263947               60.0021491                30.367917                   45.698
     539.463947               60.0021492                30.367917                   45.702
     539.663947               60.0021491                30.367917                   45.698
     539.863947               60.0021491                30.367917                   45.698
     540.063947               60.0021491                30.367917                    45.71
     540.263947               60.0021491                30.367917                   45.702
     540.463859               60.0021491                30.367917                   45.705
     540.663859               60.0021491                30.367917                   45.699
     540.863859               60.0021492                30.367917                   45.713
     541.063859               60.0021492                30.367917                   45.705
     541.263859               60.0021491                30.367917                   45.707
     541.463859               60.0021492                30.367917                   45.714
     541.663859               60.0021492                30.367917                   45.718
     541.863859               60.0021492                30.367917                   45.711
     542.063859               60.0021492                30.367917                   45.713
     542.263859               60.0021492                30.367917                   45.711
     542.463777               60.0021492                30.367917                   45.713
     542.663777               60.0021492                30.367917                   45.713
     542.863777               60.0021492                30.367917                   45.712
     543.063777               60.0021472               30.3679142                   45.793
     543.263777               60.0021469                30.367914                   45.878
     543.463777                60.002147                30.367914                   45.893
     543.663777               60.0021469                30.367914                   45.889
     543.863777               60.0021469                30.367914                   45.901
     544.063777               60.0021469                30.367914                   45.908
     544.263777               60.0021469                30.367914                   45.906
     544.463682               60.0021469               30.3679141                   45.917
     544.663682               60.0021469               30.3679141                    45.92
     544.863682               60.0021469               30.3679141                   45.933
     545.063682                60.002147               30.3679141                   45.952
     545.263682                60.002147               30.3679141                   45.958
     545.463682                60.002147               30.3679142                   45.966
     545.663682                60.002147               30.3679142                    45.98
     545.863682                60.002147               30.3679141                   45.959
     546.063682                60.002147                30.367914                   45.961
     546.263682               60.0021471                30.367914                   45.959
     546.463597               60.0021471                30.367914                   45.955
     546.663597               60.0021471                30.367914                   45.955
     546.863597               60.0021471                30.367914                   45.945
     547.063597               60.0021471               30.3679139                   45.919
     547.263597               60.0021471               30.3679139                   45.915
     547.463597               60.0021472               30.3679139                   45.909
     547.663597               60.0021471               30.3679139                   45.908
     547.863597               60.0021471               30.3679139                   45.914
     548.063597                60.002147               30.3679141                   45.915
     548.263597                60.002147               30.3679141                     45.9
     548.463506                60.002147               30.3679141                   45.915
     548.663506                60.002147               30.3679141                   45.908
     548.863506                60.002147               30.3679141                   45.925
     549.063506               60.0021469               30.3679141                   45.931
     549.263506               60.0021469               30.3679141                   45.926
     549.463506               60.0021469               30.3679141                   45.927
     549.663506               60.0021469               30.3679141                   45.928
     549.863506               60.0021469               30.3679141                   45.931
     550.063506               60.0021468               30.3679142                   45.946
     550.263506               60.0021468               30.3679142                   45.965
     550.463418               60.0021468               30.3679142                   45.971
     550.663418               60.0021468               30.3679142                    45.97
     550.863418               60.0021468               30.3679142                   45.973
     551.063418               60.0021468               30.3679141                   45.978
     551.263418               60.0021467               30.3679141                   45.981
     551.463418               60.0021467               30.3679141                   45.982
     551.663418               60.0021467               30.3679141                    45.99
     551.863418               60.0021467                30.367914                   45.974
     552.063418               60.0021469               30.3679139                   45.962
     552.263418               60.0021468               30.3679139                   45.956
     552.463330               60.0021469               30.3679139                   45.952
     552.663330               60.0021468               30.3679139                   45.949
     552.863330               60.0021468                30.367914                   45.973
     553.063330               60.0021469               30.3679139                   45.964
     553.263330               60.0021469               30.3679139                    45.96
     553.463330               60.0021469               30.3679139                   45.954
     553.663330               60.0021469               30.3679138                   45.961
     553.863330               60.0021469               30.3679138                    45.96
     554.063330                60.002147               30.3679138                   45.939
     554.263330                60.002147               30.3679138                   45.925
     554.463241                60.002147               30.3679138                   45.916
