       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     191.479028                 60.00294               30.3638265                   62.389
     191.679028                 60.00294               30.3638265                   62.385
     191.878945               60.0029397               30.3638298                   62.205
     192.078945               60.0029397               30.3638298                   62.203
     192.278945               60.0029397               30.3638298                   62.206
     192.478945               60.0029397               30.3638298                   62.202
     192.678945               60.0029398               30.3638298                   62.202
     192.878945               60.0029397               30.3638298                   62.202
     193.078945               60.0029398               30.3638298                   62.202
     193.278945               60.0029398               30.3638298                   62.205
     193.478945               60.0029398               30.3638298                   62.198
     193.678945               60.0029398               30.3638299                   62.202
     193.878863               60.0029398               30.3638298                   62.199
     194.078863               60.0029398               30.3638298                   62.197
     194.278863               60.0029398               30.3638298                   62.198
     194.478863               60.0029398               30.3638299                   62.199
     194.678863               60.0029398               30.3638298                   62.193
     194.878863               60.0029398               30.3638299                   62.197
     195.078863               60.0029398               30.3638299                   62.202
     195.278863               60.0029398               30.3638298                   62.204
     195.478863               60.0029398               30.3638298                     62.2
     195.678863               60.0029398               30.3638299                   62.192
     195.878780               60.0029398               30.3638299                   62.198
     196.078780               60.0029398               30.3638299                   62.203
     196.278780               60.0029398               30.3638299                   62.201
     196.478780               60.0029398               30.3638299                   62.196
     196.678780               60.0029397               30.3638299                   62.198
     196.878780               60.0029398               30.3638299                   62.199
     197.078780               60.0029397               30.3638299                   62.199
     197.278780               60.0029397               30.3638299                   62.196
     197.478780               60.0029398               30.3638299                   62.196
     197.678780               60.0029398               30.3638299                   62.193
     197.878697               60.0029397               30.3638299                    62.19
     198.078697               60.0029397               30.3638299                   62.198
     198.278697               60.0029397               30.3638299                   62.194
     198.478697               60.0029397               30.3638299                   62.196
     198.678697               60.0029398               30.3638299                   62.196
     198.878697               60.0029398                 30.36383                     62.2
     199.078697               60.0029398                 30.36383                     62.2
     199.278697               60.0029397               30.3638299                   62.192
     199.478697               60.0029397               30.3638298                   62.195
     199.678697               60.0029397               30.3638298                   62.197
     199.878615               60.0029398               30.3638299                   62.199
     200.078615               60.0029398               30.3638299                   62.191
     200.278615               60.0029398               30.3638299                   62.194
     200.478615               60.0029398               30.3638298                   62.196
     200.678615               60.0029397               30.3638298                   62.207
     200.878615               60.0029398               30.3638295                   62.247
     201.078615               60.0029399               30.3638294                   62.331
     201.278615               60.0029401               30.3638289                   62.393
     201.478615               60.0029404               30.3638288                   62.476
     201.678615               60.0029403               30.3638287                   62.638
     201.878537               60.0029407               30.3638251                   62.979
     202.078537               60.0029404                30.363825                   63.261
     202.278537               60.0029402               30.3638251                   63.496
     202.478537               60.0029401               30.3638251                   63.708
     202.678537               60.0029402               30.3638249                   63.877
     202.878537               60.0029402                30.363825                   63.992
     203.078537               60.0029403               30.3638254                   64.055
     203.278537               60.0029405               30.3638257                   64.052
     203.478537               60.0029407                30.363826                   64.057
     203.678537               60.0029409               30.3638261                   64.063
     203.878450               60.0029409               30.3638261                   64.079
     204.078450               60.0029409               30.3638261                   64.096
     204.278450                60.002941               30.3638259                   64.095
     204.478450                60.002941               30.3638256                   64.095
     204.678450                60.002941               30.3638256                   64.099
     204.878450               60.0029409               30.3638255                   64.128
     205.078450               60.0029409               30.3638254                   64.131
     205.278450               60.0029409               30.3638254                   64.127
     205.478450               60.0029409               30.3638253                   64.116
     205.678450               60.0029407               30.3638252                   64.148
     205.878367               60.0029406               30.3638252                   64.149
     206.078367               60.0029406               30.3638252                   64.139
     206.278367               60.0029407               30.3638252                   64.139
     206.478367               60.0029407               30.3638252                   64.134
     206.678367               60.0029405               30.3638253                   64.146
     206.878367               60.0029404               30.3638253                   64.149
     207.078367               60.0029404               30.3638253                   64.155
     207.278367               60.0029404               30.3638254                   64.155
     207.478367               60.0029403               30.3638254                   64.156
     207.678367               60.0029402               30.3638254                   64.164
     207.878284               60.0029401               30.3638255                   64.161
     208.078284               60.0029401               30.3638254                   64.155
     208.278284               60.0029401               30.3638255                    64.15
     208.478284               60.0029402               30.3638253                    64.15
     208.678284               60.0029403               30.3638253                   64.156
     208.878284               60.0029403               30.3638254                   64.164
     209.078284               60.0029403               30.3638254                   64.165
     209.278284               60.0029402               30.3638254                   64.166
     209.478284               60.0029401               30.3638255                   64.172
     209.678284                 60.00294               30.3638257                    64.19
     209.878202               60.0029399               30.3638257                   64.187
     210.078202               60.0029399               30.3638257                   64.189
     210.278202               60.0029399               30.3638257                   64.192
