       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     201.504369               60.0028729               30.3639243                   64.181
     201.704369               60.0028721               30.3639227                     64.2
     201.904369                60.002871               30.3639218                   64.189
     202.104369               60.0028698               30.3639211                    64.21
     202.304279               60.0028694               30.3639217                   64.181
     202.504279               60.0028681               30.3639224                   64.201
     202.704279               60.0028672               30.3639233                   64.211
     202.904279               60.0028665               30.3639245                   64.215
     203.104279               60.0028659               30.3639255                   64.218
     203.304279               60.0028655               30.3639261                   64.175
     203.504279               60.0028646               30.3639269                   64.186
     203.704279               60.0028639               30.3639273                    64.19
     203.904279               60.0028631               30.3639282                   64.171
     204.104279               60.0028623               30.3639286                   64.185
     204.304181               60.0028611               30.3639302                    64.17
     204.504181               60.0028604               30.3639306                    64.13
     204.704181               60.0028598               30.3639313                   64.155
     204.904181               60.0028595               30.3639325                   64.159
     205.104181               60.0028594               30.3639339                   64.144
     205.304181               60.0028592               30.3639351                   64.129
     205.504181                60.002859               30.3639374                   64.107
     205.704181               60.0028591               30.3639384                   64.125
     205.904181               60.0028593               30.3639399                   64.154
     206.104181               60.0028593               30.3639414                   64.132
     206.304087               60.0028593               30.3639431                   64.184
     206.504087               60.0028592               30.3639448                   64.191
     206.704087               60.0028587               30.3639461                   64.233
     206.904087               60.0028588                30.363948                    64.21
     207.104087               60.0028587               30.3639498                   64.198
     207.304087               60.0028589               30.3639514                   64.186
     207.504087               60.0028591                30.363953                   64.209
     207.704087               60.0028594               30.3639541                   64.268
     207.904087               60.0028599               30.3639558                   64.244
     208.104087               60.0028602                30.363957                   64.211
     208.303993               60.0028608               30.3639578                   64.192
     208.503993               60.0028615                30.363958                   64.191
     208.703993               60.0028622               30.3639581                   64.173
     208.903993               60.0028627               30.3639582                   64.166
     209.103993               60.0028634               30.3639582                   64.182
     209.303993               60.0028643               30.3639588                   64.183
     209.503993               60.0028652               30.3639593                   64.222
     209.703993               60.0028659                 30.36396                   64.236
     209.903993               60.0028668               30.3639606                   64.255
     210.103993               60.0028678               30.3639613                   64.273
     210.303900               60.0028691               30.3639618                   64.247
     210.503900               60.0028702               30.3639616                    64.28
     210.703900               60.0028713                30.363961                   64.282
     210.903900               60.0028722               30.3639605                   64.312
     211.103900               60.0028729               30.3639593                   64.323
     211.303900               60.0028736                30.363958                   64.343
     211.503900               60.0028739               30.3639566                   64.328
     211.703900               60.0028743               30.3639559                   64.335
     211.903900               60.0028744                30.363955                   64.341
     212.103900               60.0028747               30.3639536                   64.339
     212.303806               60.0028749               30.3639528                   64.331
     212.503806               60.0028753               30.3639516                   64.294
     212.703806               60.0028758                 30.36395                   64.281
     212.903806               60.0028765               30.3639489                    64.27
     213.103806               60.0028773               30.3639477                   64.265
     213.303806               60.0028778               30.3639463                   64.252
     213.503806               60.0028782                30.363945                   64.151
     213.703806               60.0028784               30.3639429                   64.106
     213.903806               60.0028783               30.3639409                   64.065
     214.103806                60.002878               30.3639387                   64.032
     214.303712               60.0028778               30.3639373                   64.035
     214.503712               60.0028773                30.363935                   64.019
     214.703712               60.0028768                30.363933                   64.018
     214.903712               60.0028761               30.3639316                   64.034
     215.103712               60.0028758               30.3639304                   64.042
     215.303712               60.0028752               30.3639293                   64.046
     215.503712               60.0028748               30.3639274                   64.059
     215.703712               60.0028743               30.3639257                   64.061
     215.903712               60.0028739               30.3639246                   64.058
     216.103712               60.0028737               30.3639237                   64.044
     216.303618               60.0028732               30.3639225                   64.044
     216.503618               60.0028724               30.3639216                   64.007
     216.703618               60.0028715               30.3639209                   64.002
     216.903618               60.0028707               30.3639204                   63.991
     217.103618               60.0028701               30.3639199                   63.971
     217.303618               60.0028692               30.3639204                   63.959
     217.503618               60.0028684               30.3639206                   63.942
     217.703618               60.0028674               30.3639212                   63.938
     217.903618               60.0028659               30.3639225                   63.945
     218.103618                60.002865                30.363924                    63.93
     218.303525               60.0028639                30.363925                    63.93
     218.503525                60.002863               30.3639265                   63.897
     218.703525               60.0028619                30.363928                   63.878
     218.903525               60.0028607               30.3639295                   63.861
     219.103525               60.0028596               30.3639313                   63.853
     219.303525               60.0028589               30.3639328                   63.826
     219.503525               60.0028587               30.3639344                   63.794
     219.703525               60.0028578               30.3639367                   63.773
     219.903525               60.0028574               30.3639389                   63.771
     220.103525               60.0028574               30.3639411                   63.776
     220.303430               60.0028575               30.3639437                   63.788
     220.503430                60.002858                30.363946                   63.823
     220.703430                60.002859               30.3639488                   63.845
     220.903430               60.0028596               30.3639506                   63.865
     221.103430               60.0028602               30.3639529                   63.846
     221.303430               60.0028608               30.3639545                   63.829
     221.503430               60.0028616               30.3639552                   63.827
     221.703430               60.0028627               30.3639567                   63.833
     221.903430               60.0028637               30.3639583                   63.841
     222.103430               60.0028647               30.3639602                   63.866
     222.303337               60.0028659               30.3639615                   63.883
     222.503337               60.0028674               30.3639621                     63.9
     222.703337               60.0028688               30.3639625                   63.908
     222.903337               60.0028699               30.3639624                   63.917
     223.103337               60.0028711               30.3639616                   63.927
     223.303337               60.0028721               30.3639606                   63.949
     223.503337               60.0028728               30.3639593                   63.971
     223.703337               60.0028736               30.3639584                   63.979
     223.903337               60.0028741               30.3639573                   63.969
     224.103337               60.0028747               30.3639569                   63.958
     224.303243               60.0028756               30.3639569                   63.923
     224.503243               60.0028761               30.3639567                   63.953
     224.703243               60.0028768               30.3639568                   63.977
     224.903243               60.0028782               30.3639576                   63.953
     225.103243               60.0028799                30.363957                   63.992
     225.303243               60.0028807               30.3639573                   63.971
     225.503243               60.0028811               30.3639581                   63.957
     225.703243               60.0028818               30.3639583                   63.947
     225.903243               60.0028831               30.3639577                   64.006
     226.103243               60.0028842               30.3639576                   64.007
     226.303153               60.0028854                30.363958                   64.007
     226.503153               60.0028871               30.3639582                   64.033
     226.703153               60.0028882               30.3639581                   64.058
     226.903153               60.0028896               30.3639575                   64.071
     227.103153               60.0028909                30.363957                   64.066
     227.303153               60.0028919               30.3639564                   64.073
     227.503153               60.0028929               30.3639562                   64.086
     227.703153               60.0028937               30.3639563                   64.078
     227.903153                60.002895                30.363956                   64.086
     228.103153               60.0028965               30.3639562                    64.11
     228.303055               60.0028977               30.3639557                   64.107
     228.503055               60.0028988               30.3639555                   64.071
     228.703055               60.0029001               30.3639548                   64.023
     228.903055               60.0029011               30.3639543                   64.016
     229.103055               60.0029025               30.3639537                   64.001
     229.303055               60.0029034               30.3639535                   63.946
     229.503055               60.0029044               30.3639537                     63.9
     229.703055               60.0029053               30.3639542                   63.828
     229.903055               60.0029058               30.3639548                   63.774
     230.103055               60.0029063               30.3639546                   63.712
     230.302961               60.0029071                30.363955                   63.651
     230.502961                60.002907               30.3639551                   63.502
     230.702961                60.002907               30.3639559                   63.392
     230.902961               60.0029075               30.3639564                   63.437
     231.102961               60.0029084               30.3639572                   63.504
     231.302961               60.0029094               30.3639576                   63.585
     231.502961               60.0029095               30.3639586                   63.662
     231.702961               60.0029099               30.3639588                   63.749
     231.902961               60.0029103               30.3639589                   63.808
     232.102961               60.0029107               30.3639585                   63.811
     232.302867               60.0029111               30.3639583                   63.849
     232.502867                60.002912               30.3639579                   63.954
     232.702867               60.0029124               30.3639573                   64.025
     232.902867               60.0029131               30.3639569                   64.091
     233.102867               60.0029141               30.3639558                   64.114
     233.302867               60.0029144               30.3639556                   64.132
     233.502867                60.002915               30.3639552                    64.12
     233.702867               60.0029152               30.3639553                   64.153
     233.902867               60.0029161               30.3639548                   64.134
     234.102867               60.0029166               30.3639548                   64.131
     234.302773               60.0029174               30.3639545                   64.049
     234.502773               60.0029175               30.3639544                    63.95
     234.702773               60.0029178               30.3639541                    63.83
     234.902773               60.0029182               30.3639539                   63.787
     235.302773                60.002919                30.363953                   63.752
     235.502773               60.0029194               30.3639535                   63.655
     235.702773               60.0029204               30.3639535                   63.634
     235.902773                60.002921               30.3639548                   63.717
     236.102773               60.0029216               30.3639545                   63.756
     236.302680               60.0029223               30.3639541                    63.79
     236.502680               60.0029228               30.3639545                   63.892
     236.702680               60.0029232               30.3639546                   63.983
     236.902680               60.0029236               30.3639545                   64.028
     237.102680               60.0029246               30.3639541                   64.074
     237.302680               60.0029253               30.3639537                   64.111
     237.502680               60.0029258               30.3639537                   64.126
     237.702680               60.0029267               30.3639538                   64.064
     237.902680               60.0029275                30.363953                   64.075
     238.102680               60.0029282               30.3639522                   64.183
     238.302586               60.0029286               30.3639519                   64.164
     238.502586               60.0029291               30.3639514                   64.205
     238.702586               60.0029301               30.3639515                   64.054
     238.902586               60.0029309               30.3639514                   64.084
     239.102586               60.0029315               30.3639512                    64.14
     239.302586               60.0029323               30.3639514                   63.964
     239.502586               60.0029331               30.3639512                   63.883
     239.702586               60.0029336               30.3639504                   63.811
     239.902586               60.0029344               30.3639499                    63.85
     240.102586               60.0029349               30.3639496                   63.839
     240.302492               60.0029355               30.3639493                   63.785
     240.502492               60.0029363               30.3639491                   63.682
     240.702492               60.0029373               30.3639487                    63.71
     240.902492               60.0029376               30.3639489                   63.657
     241.102492               60.0029382               30.3639483                   63.604
     241.302492               60.0029387               30.3639478                   63.581
     241.502492               60.0029396               30.3639466                   63.555
     241.702492                 60.00294                30.363946                   63.588
     241.902492               60.0029406               30.3639455                   63.661
     242.102492               60.0029415               30.3639452                   63.659
     242.302398               60.0029423               30.3639445                   63.863
     242.502398               60.0029423               30.3639429                     63.9
     242.702398               60.0029424               30.3639427                    63.96
     242.902398               60.0029433               30.3639414                   64.016
     243.102398               60.0029446               30.3639413                   64.079
     243.302398               60.0029455               30.3639406                   64.109
     243.502398               60.0029462               30.3639401                   64.129
     243.702398               60.0029465               30.3639402                   64.182
     243.902398               60.0029468               30.3639408                   64.157
     244.102398               60.0029468               30.3639416                   64.161
     244.302304               60.0029467               30.3639433                   64.097
     244.502304               60.0029466               30.3639443                   64.073
     244.702304               60.0029463               30.3639454                   64.012
     244.902304               60.0029458               30.3639458                   63.939
     245.102304               60.0029451               30.3639462                   63.898
     245.302304               60.0029446               30.3639466                   63.815
     245.502304               60.0029445               30.3639471                   63.704
     245.702304               60.0029442               30.3639481                   63.642
     245.902304               60.0029436               30.3639492                   63.627
     246.102304               60.0029424               30.3639499                   63.592
     246.302210               60.0029416               30.3639504                   63.571
     246.502210               60.0029406                 30.36395                   63.446
     246.702210               60.0029396               30.3639487                   63.385
     246.902210               60.0029395               30.3639463                   63.353
     247.102210               60.0029394               30.3639447                   63.345
     247.302210               60.0029388               30.3639434                    63.35
     247.502210                60.002938               30.3639407                   63.281
     247.702210               60.0029378               30.3639388                    63.49
     247.902210               60.0029378               30.3639386                   63.381
     248.102210               60.0029376                30.363938                   63.447
     248.302117               60.0029374               30.3639375                   63.384
     248.502117               60.0029371               30.3639383                   63.264
     248.702117               60.0029367               30.3639383                   63.186
     248.902117               60.0029364               30.3639382                   63.131
     249.102117                60.002936                30.363938                   63.046
     249.302117               60.0029343               30.3639374                   63.072
     249.502117               60.0029338                30.363938                   63.115
     249.702117               60.0029321               30.3639391                   62.982
     249.902117               60.0029316               30.3639401                   62.961
     250.102117               60.0029305               30.3639426                   62.915
     250.302023               60.0029294               30.3639433                   62.933
     250.502023               60.0029284               30.3639453                   62.925
     250.702023               60.0029274               30.3639472                   62.975
     250.902023               60.0029269                30.363949                   63.006
     251.102023               60.0029259               30.3639499                   63.292
     251.302023               60.0029249               30.3639505                   63.486
     251.502023               60.0029245               30.3639527                   63.314
     251.702023               60.0029241               30.3639543                   63.206
     251.902023               60.0029236               30.3639565                   63.181
     252.102023               60.0029229               30.3639569                   63.178
     252.301935                60.002922               30.3639587                   63.163
     252.501935               60.0029212               30.3639601                   63.144
     252.701935               60.0029203                30.363961                   63.099
     252.901935               60.0029197               30.3639614                   63.074
     253.101935               60.0029185               30.3639625                   63.014
     253.301935               60.0029176               30.3639638                   62.892
     253.501935               60.0029164               30.3639643                   62.854
     253.701935               60.0029156               30.3639656                   62.742
     253.901935               60.0029147               30.3639669                   62.673
     254.101935                60.002914               30.3639688                   62.628
     254.301835               60.0029131               30.3639703                   62.611
     254.501835               60.0029121               30.3639723                   62.588
     254.701835               60.0029115               30.3639755                   62.486
     254.901835               60.0029102               30.3639734                   62.321
     255.101835               60.0029087                30.363973                   62.464
     255.301835               60.0029078               30.3639744                   62.462
     255.501835               60.0029064               30.3639753                   62.491
     255.701835               60.0029052                30.363976                   62.632
     255.901835               60.0029041               30.3639768                   62.646
     256.101835               60.0029031               30.3639773                   62.789
     256.301741                60.002902               30.3639782                   62.876
     256.501741               60.0029012               30.3639795                   62.913
     256.701741               60.0029003                30.363981                   62.921
     256.901741               60.0028995               30.3639831                   62.914
     257.101741               60.0028987               30.3639846                   62.953
     257.301741               60.0028978               30.3639862                   63.019
     257.501741               60.0028969               30.3639879                   63.041
     257.701741               60.0028958               30.3639895                   63.082
     257.901741               60.0028948               30.3639907                   63.105
     258.101741               60.0028938               30.3639923                   63.074
     258.301647               60.0028928               30.3639937                   63.017
     258.501647               60.0028923               30.3639943                    62.93
     258.701647                60.002891                30.363996                   62.821
     258.901647               60.0028902               30.3639974                   62.659
     259.101647               60.0028895               30.3639983                   62.666
     259.301647                60.002889               30.3639993                   62.636
     259.501647               60.0028887               30.3640008                   62.596
     259.701647               60.0028885               30.3640021                   62.505
     259.901647               60.0028882               30.3640027                   62.513
     260.101647               60.0028879                30.364003                   62.484
     260.301553               60.0028877               30.3640032                   62.471
     260.501553               60.0028878               30.3640037                   62.475
     260.701553               60.0028884               30.3640045                   62.477
     260.901553               60.0028892               30.3640054                   62.451
     261.101553               60.0028907               30.3640064                    62.51
     261.301553               60.0028923               30.3640073                   62.512
     261.501553               60.0028939               30.3640092                   62.527
     261.701553               60.0028958                30.364011                    62.55
     261.901553               60.0028973               30.3640127                   62.544
     262.101553               60.0028988               30.3640144                   62.531
     262.301459               60.0029002               30.3640153                   62.537
     262.501459               60.0029009               30.3640156                   62.563
     262.701459               60.0029016               30.3640151                   62.582
     262.901459                60.002902               30.3640136                   62.566
     263.101459               60.0029026               30.3640119                   62.543
     263.301459               60.0029035               30.3640115                   62.542
     263.501459                60.002905               30.3640113                   62.524
     263.701459               60.0029064               30.3640112                   62.465
     263.901459               60.0029081               30.3640116                   62.535
     264.101459               60.0029097               30.3640124                   62.565
     264.301373               60.0029108               30.3640128                   62.508
     264.501373               60.0029119               30.3640121                   62.516
     264.701373               60.0029116               30.3640127                   62.473
     264.901373               60.0029131               30.3640117                   62.482
     265.101373               60.0029146                 30.36401                   62.518
     265.301373               60.0029157               30.3640101                   62.502
     265.501373               60.0029168               30.3640096                   62.482
     265.701373               60.0029178               30.3640085                   62.504
     265.901373               60.0029192               30.3640053                   62.479
     266.101373               60.0029203               30.3640038                   62.429
     266.301272               60.0029219                30.364001                   62.421
     266.501272               60.0029235               30.3639981                   62.397
     266.701272               60.0029249               30.3639954                   62.367
     266.901272               60.0029266               30.3639929                   62.385
     267.101272               60.0029282               30.3639906                   62.355
     267.301272               60.0029302               30.3639876                   62.378
     267.501272               60.0029325               30.3639851                   62.345
     267.701272               60.0029345               30.3639827                   62.332
     267.901272               60.0029372               30.3639799                   62.296
     268.101272                60.002939               30.3639769                   62.318
     268.301178               60.0029417               30.3639746                    62.27
     268.501178               60.0029438               30.3639715                   62.271
     268.701178                60.002946               30.3639684                   62.298
     268.901178               60.0029483               30.3639654                   62.303
     269.101178               60.0029504               30.3639632                   62.279
     269.301178               60.0029524                30.363961                   62.288
     269.501178               60.0029545               30.3639581                   62.285
     269.701178               60.0029566                30.363955                   62.334
     269.901178               60.0029586               30.3639528                   62.373
     270.101178               60.0029606               30.3639503                   62.371
     270.301084               60.0029628               30.3639476                   62.434
     270.501084               60.0029648               30.3639452                   62.409
     270.701084               60.0029668               30.3639421                   62.384
     270.901084               60.0029688               30.3639396                   62.428
     271.101084               60.0029707               30.3639375                    62.42
     271.301084               60.0029726                30.363935                   62.424
     271.501084               60.0029746               30.3639325                    62.47
     271.701084               60.0029766               30.3639295                   62.445
     271.901084               60.0029783               30.3639273                   62.454
     272.101084               60.0029801               30.3639249                   62.489
     272.300990               60.0029823               30.3639225                   62.489
     272.500990               60.0029842               30.3639199                   62.514
     272.700990               60.0029862               30.3639176                   62.532
     272.900990               60.0029882               30.3639148                   62.539
     273.100990               60.0029903               30.3639123                   62.528
     273.300990               60.0029924               30.3639098                   62.473
     273.500990               60.0029945               30.3639081                   62.494
     273.700990               60.0029967               30.3639052                   62.515
     273.900990               60.0029986               30.3639024                   62.475
     274.100990               60.0030003               30.3639007                   62.507
     274.300896                60.003002               30.3638981                   62.519
     274.500896                60.003004               30.3638961                   62.546
     274.700896                60.003006               30.3638935                   62.553
     274.900896                60.003008               30.3638904                   62.512
     275.100896               60.0030097               30.3638881                   62.549
     275.300896               60.0030115               30.3638856                   62.562
     275.500896               60.0030135               30.3638831                   62.569
     275.700896               60.0030149               30.3638801                   62.568
     275.900896               60.0030157                30.363875                   62.482
     276.100896               60.0030166               30.3638737                   62.436
     276.300802                60.003018               30.3638717                   62.416
     276.500802                 60.00302               30.3638702                    62.39
     276.700802               60.0030228               30.3638659                   62.434
     276.900802               60.0030247               30.3638626                   62.389
     277.100802               60.0030264                 30.36386                   62.378
     277.300802                60.003027               30.3638597                   62.285
     277.500802               60.0030293               30.3638571                   62.319
     277.700802               60.0030312               30.3638547                   62.339
     277.900802               60.0030331               30.3638524                   62.338
     278.100802               60.0030361               30.3638489                   62.381
     278.300714                60.003038               30.3638447                   62.442
     278.500714               60.0030401               30.3638415                   62.451
     278.700714               60.0030424               30.3638378                   62.492
     278.900714               60.0030442               30.3638344                   62.485
     279.100714                60.003046                30.363831                   62.434
     279.300714               60.0030472               30.3638278                   62.468
     279.500714               60.0030488               30.3638249                   62.457
     279.700714               60.0030508               30.3638216                   62.431
     279.900714               60.0030525               30.3638185                   62.413
     280.100714               60.0030542               30.3638135                   62.384
     280.300614               60.0030561               30.3638085                   62.377
     280.500614               60.0030579                30.363804                   62.366
     280.700614               60.0030604               30.3638003                   62.387
     280.900614               60.0030629               30.3637965                   62.416
     281.100614               60.0030656               30.3637903                   62.418
     281.300614               60.0030686               30.3637852                   62.478
     281.500614               60.0030714                30.363781                   62.493
     281.700614                60.003074               30.3637765                   62.498
     281.900614               60.0030765               30.3637713                   62.506
     282.100614               60.0030791               30.3637643                   62.498
     282.300520               60.0030809               30.3637578                   62.538
     282.500520               60.0030827               30.3637509                   62.568
     282.700520               60.0030839                30.363744                   62.553
     282.900520               60.0030848               30.3637367                   62.567
     283.100520               60.0030852               30.3637279                   62.474
     283.300520                60.003085               30.3637201                   62.384
     283.500520               60.0030844               30.3637139                   62.365
     283.700520               60.0030838               30.3637077                   62.289
     283.900520               60.0030826               30.3637023                   62.214
     284.100520               60.0030821               30.3636978                   62.155
     284.300427               60.0030812               30.3636936                   62.071
     284.500427               60.0030804               30.3636903                   62.025
     284.700427               60.0030789               30.3636867                   62.064
     284.900427               60.0030783                30.363683                   62.058
     285.100427               60.0030777               30.3636782                   62.073
     285.300427               60.0030765               30.3636738                   62.079
     285.500427               60.0030753               30.3636703                   62.084
     285.700427               60.0030746               30.3636675                   62.107
     285.900427                60.003073               30.3636635                   62.102
     286.100427               60.0030713               30.3636602                   62.117
     286.300333               60.0030699               30.3636567                   62.129
     286.500333               60.0030687               30.3636531                   62.181
     286.700333               60.0030683               30.3636497                   62.309
     286.900333               60.0030671               30.3636459                   62.326
     287.100333               60.0030658               30.3636417                   62.291
     287.300333               60.0030645               30.3636373                   62.305
     287.500333                60.003063               30.3636335                   62.259
     287.700333               60.0030615               30.3636299                    62.25
     287.900333               60.0030602               30.3636264                   62.254
     288.100333               60.0030586               30.3636228                   62.299
     288.300242               60.0030567               30.3636188                   62.327
     288.500242               60.0030546               30.3636156                   62.344
     288.700242                60.003052               30.3636123                   62.355
     288.900242               60.0030492               30.3636103                   62.353
     289.100242               60.0030464               30.3636083                   62.413
     289.300242               60.0030429               30.3636075                   62.451
     289.500242               60.0030394                30.363607                    62.47
     289.700242               60.0030364               30.3636076                   62.441
     289.900242               60.0030335               30.3636092                   62.441
     290.100242               60.0030304               30.3636107                   62.488
     290.300146               60.0030272               30.3636128                   62.422
     290.500146               60.0030246               30.3636151                   62.481
     290.700146               60.0030223               30.3636179                   62.407
     290.900146               60.0030199               30.3636208                   62.394
     291.100146               60.0030178               30.3636236                   62.431
     291.300146               60.0030159               30.3636253                   62.411
     291.500146               60.0030136               30.3636277                   62.416
     291.700146               60.0030118               30.3636294                   62.422
     291.900146               60.0030101               30.3636307                   62.336
     292.100146                60.003008               30.3636321                   62.397
     292.300052               60.0030061               30.3636358                   62.398
     292.500052                60.003004               30.3636386                   62.418
     292.700052                60.003002               30.3636417                   62.448
