       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     154.028811               60.0029484               30.3638526                   62.441
     154.228811               60.0029484               30.3638527                   62.429
     154.428811               60.0029484               30.3638527                   62.429
     154.628811               60.0029485               30.3638527                   62.434
     154.828811               60.0029484               30.3638527                   62.434
     155.028811               60.0029485               30.3638529                   62.416
     155.228811               60.0029485                30.363853                    62.41
     155.428721               60.0029485                30.363853                   62.405
     155.628721               60.0029485                30.363853                   62.397
     155.828721               60.0029484                30.363853                   62.398
     156.028721               60.0029488               30.3638531                   62.374
     156.228721               60.0029488               30.3638531                   62.356
     156.428721               60.0029488               30.3638532                   62.353
     156.628721               60.0029488               30.3638532                   62.351
     156.828721               60.0029487               30.3638532                   62.354
     157.028721               60.0029492               30.3638535                   62.334
     157.228721               60.0029492               30.3638537                   62.322
     157.428630               60.0029492               30.3638537                   62.316
     157.628630               60.0029492               30.3638537                   62.309
     157.828630               60.0029492               30.3638536                   62.315
     158.028630               60.0029493               30.3638538                   62.299
     158.228630               60.0029493               30.3638539                   62.295
     158.428630               60.0029493               30.3638539                   62.298
     158.628630               60.0029493               30.3638539                   62.292
     158.828630               60.0029493               30.3638539                    62.29
     159.028630               60.0029495                30.363854                   62.288
     159.228630               60.0029495                30.363854                   62.288
     159.428540               60.0029495                30.363854                   62.285
     159.628540               60.0029495                30.363854                   62.284
     159.828540               60.0029495                30.363854                    62.29
     160.028540               60.0029493               30.3638537                   62.277
     160.228540               60.0029494               30.3638537                   62.285
     160.428540               60.0029494               30.3638537                    62.29
     160.628540               60.0029494               30.3638536                   62.294
     160.828540               60.0029493               30.3638537                   62.297
     161.028540               60.0029492               30.3638538                   62.289
     161.228540               60.0029492               30.3638538                   62.304
     161.428449               60.0029492               30.3638537                   62.318
     161.628449               60.0029492               30.3638537                    62.31
     161.828449               60.0029492               30.3638538                   62.304
     162.028449               60.0029491               30.3638542                   62.287
     162.228449               60.0029491               30.3638542                   62.275
     162.428449               60.0029491               30.3638542                   62.272
     162.628449               60.0029491               30.3638542                    62.27
     162.828449               60.0029491               30.3638542                   62.276
     163.028449                60.002949                30.363854                   62.289
     163.228449                60.002949               30.3638539                   62.289
     163.428358                60.002949               30.3638539                   62.285
     163.628358                60.002949               30.3638539                   62.286
     163.828358                60.002949               30.3638539                   62.294
     164.028358                60.002949                30.363854                   62.285
     164.228358                60.002949               30.3638541                   62.274
     164.428358               60.0029489               30.3638541                   62.264
     164.628358               60.0029489               30.3638541                   62.264
     164.828358                60.002949               30.3638541                    62.27
     165.028358               60.0029489               30.3638546                   62.271
     165.228358               60.0029489               30.3638546                   62.278
     165.428273               60.0029489               30.3638546                   62.277
     165.628273               60.0029489               30.3638546                   62.279
     165.828273               60.0029489               30.3638545                   62.285
     166.028273               60.0029491                30.363855                   62.265
     166.228273               60.0029491               30.3638551                   62.249
     166.428273               60.0029491               30.3638551                   62.241
     166.628273               60.0029491               30.3638551                    62.25
     166.828273               60.0029491               30.3638551                   62.253
     167.028273               60.0029493               30.3638553                   62.239
     167.228273               60.0029493               30.3638553                   62.231
     167.428191               60.0029492               30.3638553                   62.228
     167.628191               60.0029492               30.3638553                    62.22
     167.828191               60.0029492               30.3638552                   62.222
