       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     206.753929               60.0028766               30.3639631                   62.008
     206.953929               60.0028766               30.3639631                   62.002
     207.153929               60.0028765               30.3639631                   62.006
     207.353929               60.0028766               30.3639631                   62.004
     207.553929               60.0028765               30.3639631                   62.005
     207.753839               60.0028766               30.3639631                   62.004
     207.953839               60.0028765               30.3639631                   62.002
     208.153839               60.0028766               30.3639631                   62.005
     208.353839               60.0028765               30.3639631                   62.006
     208.553839               60.0028765               30.3639631                   62.009
     208.753749               60.0028766               30.3639631                   62.003
     208.953749               60.0028765               30.3639631                   62.004
     209.153749               60.0028765               30.3639632                   62.004
     209.353749               60.0028765               30.3639631                   62.007
     209.553749               60.0028765               30.3639631                    62.01
     209.753749               60.0028765               30.3639631                   62.009
     209.953749               60.0028765               30.3639631                   62.003
     210.153749               60.0028765               30.3639631                   62.008
     210.353749               60.0028765               30.3639631                    62.01
     210.553749               60.0028765               30.3639631                   62.013
     210.753659               60.0028765               30.3639631                   62.009
     210.953659               60.0028766               30.3639631                   62.009
     211.153659               60.0028765               30.3639631                   62.006
     211.353659               60.0028809               30.3639682                   61.797
     211.553659               60.0028816               30.3639685                   61.687
     211.753659               60.0028817               30.3639685                   61.685
     211.953659               60.0028816               30.3639685                   61.697
     212.153659               60.0028815               30.3639684                   61.709
     212.353659               60.0028813               30.3639683                   61.726
     212.553659               60.0028813               30.3639684                   61.724
     212.753580               60.0028813               30.3639683                   61.737
     212.953580               60.0028814               30.3639684                   61.738
     213.153580               60.0028813               30.3639683                   61.738
     213.353580               60.0028814               30.3639683                   61.735
     213.553580               60.0028812               30.3639684                   61.749
     213.753580               60.0028812               30.3639684                   61.752
     213.953580               60.0028812               30.3639684                   61.752
     214.153580               60.0028812               30.3639684                    61.75
     214.353580               60.0028811               30.3639684                   61.767
     214.753488               60.0028811               30.3639684                   61.775
     214.953488               60.0028811               30.3639684                   61.766
     215.153488               60.0028811               30.3639685                   61.759
     215.353488                60.002881               30.3639683                   61.771
     215.553488                60.002881               30.3639684                   61.769
     215.753488                60.002881               30.3639684                   61.776
     215.953488               60.0028809               30.3639684                   61.774
     216.153488                60.002881               30.3639684                   61.776
     216.353488               60.0028808               30.3639682                   61.794
     216.553488               60.0028807               30.3639681                   61.801
     216.753390               60.0028807               30.3639682                   61.799
     216.953390               60.0028807               30.3639681                   61.799
     217.153390               60.0028807               30.3639681                   61.796
     217.353390               60.0028805               30.3639679                    61.82
     217.553390               60.0028805                30.363968                   61.829
     217.753390               60.0028806               30.3639679                   61.891
     217.953390               60.0028806               30.3639676                    62.02
     218.153390               60.0028806               30.3639676                   62.202
     218.353390               60.0028804               30.3639672                   62.449
     218.553390               60.0028803               30.3639671                   62.714
     218.753300               60.0028804               30.3639671                   62.941
     218.953300               60.0028803               30.3639672                   63.061
     219.153300               60.0028801               30.3639671                   63.133
     219.353300               60.0028776               30.3639666                   63.528
     219.553300               60.0028793               30.3639662                    63.37
     219.753300               60.0028799               30.3639661                   63.371
     219.953300                 60.00288               30.3639666                   63.412
     220.153300                 60.00288               30.3639666                   63.494
     220.353300               60.0028797               30.3639669                   63.547
     220.553300               60.0028796               30.3639669                   63.596
     220.753210               60.0028795               30.3639673                   63.631
     220.953210               60.0028794               30.3639677                   63.658
     221.153210               60.0028794               30.3639683                   63.656
     221.353210               60.0028797                30.363969                   63.633
     221.553210               60.0028798               30.3639694                   63.637
     221.753210               60.0028799               30.3639697                   63.664
     221.953210                 60.00288               30.3639701                    63.65
     222.153210                 60.00288               30.3639703                   63.663
     222.353210               60.0028801               30.3639705                   63.674
     222.553210               60.0028802               30.3639708                   63.685
     222.753120               60.0028804                30.363971                   63.694
     222.953120               60.0028805               30.3639708                   63.717
     223.153120               60.0028806               30.3639702                   63.722
     223.353120               60.0028805               30.3639693                   63.735
     223.553120               60.0028803                30.363969                   63.755
     223.753120               60.0028803               30.3639688                   63.765
     223.953120               60.0028805               30.3639687                   63.758
     224.153120               60.0028807               30.3639684                    63.74
     224.353120               60.0028807               30.3639676                   63.729
     224.553120               60.0028806               30.3639674                    63.73
     224.753031               60.0028806               30.3639673                   63.729
     224.953031               60.0028806               30.3639673                    63.73
     225.153031               60.0028807               30.3639673                   63.734
     225.353031               60.0028808               30.3639671                   63.728
     225.553031               60.0028811               30.3639669                   63.711
     225.753031               60.0028812               30.3639667                    63.67
     225.953031               60.0028813               30.3639664                   63.639
     226.153031               60.0028813               30.3639664                   63.619
     226.353031               60.0028814               30.3639666                   63.596
     226.553031               60.0028814               30.3639667                   63.578
     226.752941               60.0028814               30.3639667                   63.568
     226.952941               60.0028814               30.3639668                   63.567
     227.152941               60.0028814               30.3639669                   63.569
     227.352941               60.0028813               30.3639671                   63.565
     227.552941               60.0028813               30.3639671                   63.562
     227.752941               60.0028813               30.3639672                   63.558
     227.952941               60.0028813               30.3639673                   63.556
     228.152941               60.0028813               30.3639672                   63.562
     228.352941               60.0028778               30.3639627                   63.668
     228.552941               60.0028778               30.3639627                   63.667
     228.752851               60.0028778               30.3639627                   63.657
     228.952851               60.0028778               30.3639628                    63.65
     229.152851               60.0028778               30.3639628                   63.648
     229.352851               60.0028778               30.3639628                   63.636
     229.552851               60.0028778               30.3639628                   63.636
     229.752851               60.0028778               30.3639628                   63.636
     229.952851               60.0028778               30.3639629                   63.619
     230.152851               60.0028778                30.363963                   63.627
     230.352851               60.0028778                30.363963                   63.625
     230.552851               60.0028779               30.3639629                   63.629
     230.752761               60.0028779               30.3639629                   63.631
     230.952761               60.0028779               30.3639629                   63.629
     231.152761               60.0028778                30.363963                   63.636
     231.352761               60.0028779                30.363963                   63.658
     231.552761               60.0028781                30.363963                   63.691
     231.752761               60.0028784               30.3639632                   63.702
     231.952761               60.0028788               30.3639633                   63.709
     232.152761               60.0028793                30.363963                   63.728
     232.352761               60.0028802               30.3639621                   63.739
     232.552761               60.0028811               30.3639607                   63.748
     232.752672               60.0028824               30.3639591                   63.748
     232.952672               60.0028838               30.3639578                   63.743
     233.152672               60.0028853               30.3639565                   63.744
     233.352672               60.0028867               30.3639553                   63.766
     233.552672               60.0028882               30.3639538                    63.79
     233.752672               60.0028896               30.3639521                   63.782
     233.952672               60.0028911               30.3639502                   63.795
     234.152672               60.0028927               30.3639485                   63.803
     234.352672               60.0028944               30.3639469                   63.808
     234.552672                60.002896               30.3639453                   63.827
     234.752582               60.0028977               30.3639436                   63.824
     234.952582               60.0028993               30.3639417                   63.813
     235.152582                60.002901               30.3639398                   63.835
     235.352582               60.0029027               30.3639381                   63.843
     235.552582               60.0029045               30.3639364                   63.859
     235.752582               60.0029061               30.3639347                   63.864
     235.952582               60.0029076               30.3639328                   63.854
     236.152582               60.0029091               30.3639307                   63.855
     236.352582               60.0029142                30.363934                   63.769
     236.552582               60.0029161               30.3639324                   63.695
     236.752492               60.0029177               30.3639305                   63.704
     236.952492               60.0029193               30.3639287                   63.733
     237.152492               60.0029207               30.3639267                   63.725
     237.352492               60.0029222               30.3639242                   63.722
     237.552492               60.0029239               30.3639221                   63.741
     237.752492               60.0029255               30.3639199                   63.736
     237.952492               60.0029272               30.3639178                   63.752
     238.152492               60.0029288               30.3639157                   63.766
     238.352492               60.0029303               30.3639136                   63.761
     238.552492               60.0029319                30.363911                   63.783
     238.752403               60.0029335               30.3639087                   63.788
     238.952403               60.0029352               30.3639066                   63.792
     239.152403               60.0029368               30.3639047                   63.802
     239.352403               60.0029386               30.3639027                   63.808
     239.552403               60.0029402               30.3639004                   63.811
     239.752403               60.0029418               30.3638982                   63.826
     239.952403               60.0029434               30.3638962                   63.828
     240.152403               60.0029452               30.3638943                   63.839
     240.352403               60.0029467               30.3638926                   63.857
     240.752312                 60.00295               30.3638882                    63.86
     240.952312               60.0029515               30.3638861                   63.877
     241.152312               60.0029532               30.3638843                   63.871
     241.352312                60.002951               30.3638768                    63.99
     241.552312               60.0029525                30.363875                   64.003
     241.752312               60.0029541               30.3638729                   63.987
     241.952312               60.0029556               30.3638709                   63.997
     242.152312               60.0029572               30.3638689                   64.001
     242.352312               60.0029624               30.3638729                   63.928
     242.552312               60.0029642               30.3638713                   63.899
     242.752312               60.0029659               30.3638692                   63.915
     242.952312               60.0029675               30.3638669                    63.88
     243.152312               60.0029692               30.3638647                    63.89
     243.352312               60.0029708               30.3638627                   63.877
     243.552312               60.0029725               30.3638608                    63.86
     243.752227               60.0029742               30.3638588                   63.865
     243.952227               60.0029758               30.3638568                   63.829
     244.152227               60.0029775               30.3638543                   63.818
     244.352227               60.0029792               30.3638522                    63.81
     244.552227               60.0029808               30.3638503                   63.802
     244.752144               60.0029825               30.3638484                   63.807
     244.952144               60.0029842               30.3638465                   63.823
     245.152144               60.0029858               30.3638445                    63.81
     245.352144               60.0029875               30.3638424                   63.799
     245.552144               60.0029889               30.3638405                    63.83
     245.752144               60.0029906               30.3638387                    63.82
     245.952144               60.0029923               30.3638371                   63.831
     246.152144               60.0029939               30.3638353                   63.838
     246.352144               60.0029955               30.3638333                   63.804
     246.552144               60.0029971               30.3638313                   63.812
     246.752043               60.0029988               30.3638296                   63.813
     246.952043               60.0030006               30.3638278                   63.806
     247.152043               60.0030023               30.3638261                   63.824
     247.352043               60.0030039               30.3638241                   63.814
     247.552043               60.0030056                30.363822                   63.787
     247.752043               60.0030073                 30.36382                   63.797
     247.952043               60.0030088               30.3638181                   63.778
     248.152043               60.0030106               30.3638161                   63.771
     248.352043               60.0030122               30.3638139                   63.804
     248.552043               60.0030138               30.3638116                   63.804
     248.751953               60.0030155                30.363809                   63.796
     248.951953               60.0030171                30.363807                   63.804
     249.151953               60.0030187                30.363805                   63.778
     249.351953               60.0030204               30.3638028                   63.796
     249.551953               60.0030221               30.3638006                   63.813
     249.751953               60.0030236               30.3637983                   63.824
     249.951953               60.0030252               30.3637961                    63.82
     250.151953               60.0030267               30.3637941                   63.825
     250.351953               60.0030282               30.3637919                    63.81
     250.551953               60.0030299               30.3637899                   63.833
     250.751863               60.0030315               30.3637878                   63.837
     250.951863               60.0030333               30.3637855                   63.821
     251.151863               60.0030349               30.3637832                   63.843
     251.351863               60.0030365                30.363781                   63.811
     251.551863               60.0030384               30.3637791                   63.795
     251.751863               60.0030401               30.3637772                   63.797
     251.951863               60.0030417               30.3637752                   63.792
     252.151863               60.0030433               30.3637729                   63.792
     252.351863               60.0030448               30.3637705                   63.807
     252.551863               60.0030466               30.3637685                    63.79
     252.751773               60.0030484               30.3637663                   63.787
     252.951773                 60.00305               30.3637642                   63.791
     253.151773               60.0030516               30.3637619                   63.771
     253.351773               60.0030531               30.3637596                   63.764
     253.551773               60.0030546               30.3637576                   63.777
     253.751773               60.0030561               30.3637557                   63.768
     253.951773               60.0030577               30.3637539                   63.789
     254.151773               60.0030591               30.3637521                   63.781
     254.351773               60.0030605                 30.36375                   63.764
     254.551773                60.003062               30.3637479                   63.777
     254.751694               60.0030634               30.3637462                   63.784
     254.951694                60.003065               30.3637444                   63.764
     255.151694               60.0030667               30.3637425                   63.759
     255.351694               60.0030682               30.3637407                   63.756
     255.551694               60.0030694               30.3637389                   63.744
     255.751694               60.0030703               30.3637375                   63.742
     255.951694               60.0030711               30.3637365                   63.754
     256.151694               60.0030717                30.363736                   63.762
     256.351694                60.003072               30.3637357                    63.77
     256.551694               60.0030722               30.3637355                   63.765
     256.751593               60.0030723               30.3637352                   63.769
     256.951593               60.0030723               30.3637349                   63.784
     257.151593               60.0030723               30.3637348                    63.78
     257.351593               60.0030723               30.3637347                   63.766
     257.551593               60.0030723               30.3637346                   63.763
     257.751593               60.0030723               30.3637346                   63.763
     257.951593               60.0030722               30.3637345                   63.757
     258.151593               60.0030722               30.3637348                   63.763
     258.351593                60.003072               30.3637349                   63.768
     258.551593               60.0030719               30.3637348                   63.734
