       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     164.945360               60.0028672               30.3639317                   62.476
     165.145360               60.0028672               30.3639317                   62.478
     165.345360               60.0028672               30.3639318                   62.475
     165.545360               60.0028672               30.3639317                   62.476
     165.745360               60.0028672               30.3639318                   62.472
     165.945360               60.0028672               30.3639317                   62.468
     166.145360               60.0028672               30.3639317                   62.467
     166.345271               60.0028672               30.3639317                   62.472
     166.545271               60.0028672               30.3639317                   62.467
     166.745271               60.0028672               30.3639317                   62.472
     166.945271               60.0028672               30.3639317                   62.465
     167.145271               60.0028672               30.3639316                   62.463
     167.345271               60.0028672               30.3639316                   62.468
     167.545271               60.0028672               30.3639316                   62.464
     167.745271               60.0028672               30.3639315                   62.465
     167.945271               60.0028672               30.3639316                   62.464
     168.145271               60.0028672               30.3639315                   62.457
     168.345178               60.0028672               30.3639315                   62.463
     168.545178               60.0028672               30.3639315                    62.46
     168.745178               60.0028672               30.3639315                   62.462
     168.945178               60.0028672               30.3639316                   62.461
     169.145178               60.0028673               30.3639316                    62.46
     169.345178               60.0028673               30.3639316                   62.452
     169.545178               60.0028673               30.3639316                   62.457
     169.745178               60.0028673               30.3639316                   62.459
     169.945178               60.0028673               30.3639316                   62.462
     170.145178               60.0028674               30.3639317                   62.469
     170.345086               60.0028674               30.3639317                   62.459
     170.545086               60.0028674               30.3639317                   62.456
     170.745086               60.0028674               30.3639317                   62.462
     170.945086               60.0028673               30.3639317                   62.459
     171.145086               60.0028674               30.3639318                   62.456
     171.345086               60.0028673               30.3639317                    62.46
     171.545086               60.0028673               30.3639317                   62.457
     171.745086               60.0028673               30.3639317                   62.452
     171.945086               60.0028673               30.3639317                   62.457
     172.145086               60.0028673               30.3639316                   62.457
     172.344995               60.0028673               30.3639316                   62.463
     172.544995               60.0028673               30.3639317                   62.454
     172.744995               60.0028673               30.3639316                   62.456
     172.944995               60.0028673               30.3639316                   62.454
     173.144995               60.0028673               30.3639315                   62.451
     173.344995               60.0028673               30.3639316                   62.458
     173.544995               60.0028673               30.3639315                   62.459
     173.744995               60.0028673               30.3639316                   62.459
     173.944995               60.0028673               30.3639316                    62.46
     174.144995               60.0028674               30.3639316                   62.452
