       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     188.245179                60.002944               30.3638392                   62.295
     188.445179               60.0029439                30.363839                   62.303
     188.645087               60.0029439                30.363839                   62.315
     188.845087               60.0029439                30.363839                    62.31
     189.045087               60.0029439                30.363839                   62.313
     189.245087               60.0029439                30.363839                   62.313
     189.445087               60.0029438               30.3638389                   62.321
     189.645087               60.0029438               30.3638389                   62.319
     189.845087               60.0029438               30.3638389                   62.326
     190.045087               60.0029438               30.3638389                   62.326
     190.245087               60.0029438               30.3638389                   62.312
     190.445087               60.0029437                30.363839                   62.336
     190.644998               60.0029437               30.3638391                   62.347
     190.844998               60.0029437               30.3638391                   62.349
     191.044998               60.0029437                30.363839                   62.348
     191.244998               60.0029437               30.3638391                   62.337
     191.444998               60.0029437               30.3638392                   62.342
     191.644998               60.0029437               30.3638392                   62.344
     191.844998               60.0029437               30.3638391                   62.346
     192.044998               60.0029437               30.3638391                   62.348
     192.244998               60.0029437               30.3638391                   62.342
     192.444998               60.0029437               30.3638394                   62.351
     192.644904               60.0029437               30.3638395                    62.35
     192.844904               60.0029437               30.3638394                   62.354
     193.044904               60.0029437               30.3638395                   62.352
     193.244904               60.0029437               30.3638395                   62.352
     193.444904               60.0029438               30.3638396                   62.355
     193.644904               60.0029437               30.3638396                   62.355
     193.844904               60.0029437               30.3638397                   62.362
     194.044904               60.0029438               30.3638397                   62.357
     194.244904               60.0029438               30.3638397                   62.348
     194.444904               60.0029438               30.3638398                   62.357
     194.644813               60.0029437               30.3638398                   62.353
     194.844813               60.0029437               30.3638398                   62.363
     195.044813               60.0029437               30.3638398                   62.352
     195.244813               60.0029437               30.3638398                   62.352
     195.444813               60.0029438               30.3638395                   62.358
     195.644813               60.0029437               30.3638394                    62.36
     195.844813               60.0029437               30.3638395                   62.357
     196.044813               60.0029437               30.3638395                   62.352
     196.244813               60.0029438               30.3638395                   62.352
     196.444813               60.0029436               30.3638395                   62.359
     196.644721               60.0029436               30.3638395                   62.358
     196.844721               60.0029436               30.3638395                   62.352
     197.044721               60.0029436               30.3638395                   62.349
     197.244721               60.0029436               30.3638395                   62.361
     197.444721               60.0029435               30.3638394                   62.364
     197.644721               60.0029436               30.3638393                   62.387
     197.844721               60.0029439                30.363839                   62.483
     198.044721               60.0029438               30.3638388                   62.556
     198.244721               60.0029442               30.3638385                   62.616
     198.444721               60.0029438               30.3638386                   62.827
     198.644629                60.002944               30.3638383                   63.018
     198.844629               60.0029439               30.3638381                   63.259
     199.044629               60.0029435               30.3638382                   63.499
     199.244629               60.0029434               30.3638381                   63.704
     199.444629               60.0029437               30.3638378                   63.889
     199.644629               60.0029434               30.3638382                    64.02
     199.844629               60.0029431               30.3638386                   64.138
     200.044629               60.0029434               30.3638391                   64.133
     200.244629               60.0029437               30.3638396                   64.116
     200.444629               60.0029438               30.3638402                   64.126
     200.644538               60.0029438               30.3638402                   64.128
     200.844538               60.0029437               30.3638401                   64.142
     201.044538               60.0029438                 30.36384                   64.145
     201.244538               60.0029439               30.3638397                   64.142
     201.444538                60.002944               30.3638398                   64.138
     201.644538                60.002944               30.3638398                    64.15
     201.844538                60.002944               30.3638397                   64.149
     202.044538                60.002944               30.3638396                   64.145
     202.244538                60.002944               30.3638396                   64.136
     202.444538               60.0029438               30.3638398                   63.903
     202.644446               60.0029438               30.3638398                   63.896
     202.844446               60.0029438               30.3638398                   63.893
     203.044446               60.0029439               30.3638397                   63.894
     203.244446               60.0029438               30.3638397                   63.892
     203.444446               60.0029439               30.3638398                   63.888
     203.644446               60.0029439               30.3638397                   63.889
     203.844446               60.0029439               30.3638396                   63.886
     204.044446               60.0029439               30.3638397                   63.887
     204.244446               60.0029438               30.3638397                   63.885
     204.444446               60.0029438               30.3638397                   63.877
     204.644354               60.0029438               30.3638397                   63.876
     204.844354               60.0029437               30.3638397                   63.874
     205.044354               60.0029437               30.3638398                   63.871
     205.244354               60.0029437               30.3638398                   63.873
     205.444354               60.0029438               30.3638398                    63.88
     205.644354               60.0029438               30.3638399                   63.883
     205.844354               60.0029438               30.3638399                   63.885
     206.044354               60.0029438               30.3638399                   63.883
     206.244354               60.0029438               30.3638399                   63.891
     206.444354               60.0029437               30.3638399                   63.881
     206.644263               60.0029437               30.3638399                    63.88
     206.844263               60.0029437               30.3638399                   63.882
     207.044263               60.0029437               30.3638399                   63.881
     207.244263               60.0029437               30.3638399                   63.876
     207.444263               60.0029437               30.3638399                   63.868
     207.644263               60.0029437               30.3638399                   63.872
     207.844263               60.0029437               30.3638399                   63.867
     208.044263               60.0029437               30.3638399                   63.874
     208.244263               60.0029437               30.3638399                   63.876
     208.444263               60.0029437               30.3638399                   63.875
     208.644171               60.0029437               30.3638399                   63.872
     208.844171               60.0029437               30.3638399                   63.876
     209.044171               60.0029437               30.3638399                   63.876
     209.244171               60.0029437                 30.36384                   63.869
     209.444171               60.0029436                 30.36384                   63.868
     209.644171               60.0029437                 30.36384                    63.87
     209.844171               60.0029437               30.3638399                   63.869
     210.044171               60.0029437               30.3638399                    63.87
     210.244171               60.0029437               30.3638399                    63.86
     210.444171               60.0029437               30.3638399                   63.865
     210.644079               60.0029437               30.3638399                   63.868
     210.844079               60.0029437               30.3638398                   63.865
     211.044079               60.0029437               30.3638398                   63.871
     211.244079               60.0029437               30.3638397                   63.858
     211.444079               60.0029437               30.3638397                   63.838
     211.644079               60.0029438               30.3638395                   63.834
     211.844079               60.0029438               30.3638394                   63.816
     212.044079               60.0029438               30.3638394                    63.81
     212.244079               60.0029438               30.3638394                   63.811
     212.444079               60.0029451               30.3638433                   64.005
     212.643988               60.0029449               30.3638428                   64.135
     212.843988               60.0029449               30.3638425                   64.152
     213.043988               60.0029449               30.3638422                   64.145
     213.243988                60.002945               30.3638422                   64.132
     213.443988               60.0029449                30.363842                   64.129
     213.643988               60.0029449               30.3638419                   64.125
     213.843988               60.0029448               30.3638419                   64.121
     214.043988               60.0029447                30.363842                   64.133
     214.243988               60.0029447               30.3638421                   64.133
     214.443988               60.0029447               30.3638423                   64.108
     214.643896               60.0029447               30.3638425                   64.145
     214.843896               60.0029447               30.3638426                   64.196
     215.043896               60.0029449               30.3638429                   64.203
     215.243896                60.002945               30.3638429                   64.213
     215.443896               60.0029449                30.363843                     64.2
     215.643896               60.0029449               30.3638428                   64.202
     215.843896               60.0029448               30.3638426                     64.2
     216.043896               60.0029447               30.3638427                   64.173
     216.243896               60.0029447               30.3638431                   64.168
     216.443896               60.0029449               30.3638432                   64.134
     216.643804               60.0029448               30.3638433                   64.134
     216.843804               60.0029448               30.3638432                   64.142
     217.043804               60.0029448               30.3638431                    64.15
     217.243804               60.0029447                30.363843                   64.157
     217.443804               60.0029448               30.3638429                   64.156
     217.643804               60.0029449               30.3638427                   64.149
     217.843804               60.0029449               30.3638425                   64.154
     218.043804               60.0029448               30.3638425                   64.171
     218.243804               60.0029449               30.3638424                   64.186
     218.443804               60.0029449               30.3638424                   64.203
     218.643713               60.0029449               30.3638423                   64.222
     218.843713               60.0029449               30.3638423                   64.264
     219.043713                60.002945               30.3638424                   64.274
     219.243713               60.0029451               30.3638425                   64.271
     219.443713               60.0029451               30.3638426                   64.266
     219.643713               60.0029451               30.3638427                   64.276
     219.843713                60.002945               30.3638428                   64.272
     220.043713                60.002945               30.3638428                   64.283
     220.243713                60.002945               30.3638429                    64.29
     220.443713               60.0029449               30.3638429                   64.299
     220.643621               60.0029448               30.3638429                   64.316
     220.843621               60.0029448               30.3638431                   64.293
     221.043621               60.0029448               30.3638431                   64.293
     221.243621               60.0029448               30.3638432                   64.286
     221.443621               60.0029448               30.3638431                    64.28
     221.643621               60.0029447               30.3638432                    64.29
     221.843621               60.0029447               30.3638432                   64.301
     222.043621               60.0029447               30.3638431                   64.304
     222.243621               60.0029448               30.3638431                   64.298
     222.443621               60.0029449               30.3638431                   64.294
     222.643530                60.002945                30.363843                   64.292
     222.843530                60.002945                30.363843                     64.3
     223.043530                60.002945                30.363843                   64.306
     223.243530                60.002945                30.363843                   64.309
     223.443530                60.002945               30.3638429                   64.304
     223.643530                60.002945               30.3638429                   64.294
     223.843530                60.002945               30.3638429                   64.289
     224.043530                60.002945               30.3638428                   64.293
     224.243530                60.002945               30.3638429                   64.291
     224.443530                60.002945               30.3638429                    64.29
     224.643438               60.0029449               30.3638429                   64.287
     224.843438               60.0029449               30.3638429                   64.298
     225.043438               60.0029449               30.3638429                   64.304
     225.243438               60.0029449               30.3638429                   64.307
     225.443438               60.0029449               30.3638429                   64.305
     225.643438                60.002945               30.3638429                   64.298
     225.843438                60.002945               30.3638429                   64.298
     226.043438                60.002945               30.3638429                   64.296
     226.243438                60.002945               30.3638429                   64.292
     226.443438                60.002945               30.3638429                   64.294
     226.643346                60.002945               30.3638429                   64.296
     226.843346                60.002945               30.3638428                   64.291
     227.043346                60.002945               30.3638428                   64.291
     227.243346               60.0029451               30.3638427                   64.283
     227.443346               60.0029451               30.3638427                   64.283
     227.643346               60.0029451               30.3638427                   64.293
     227.843346                60.002945               30.3638427                   64.291
     228.043346               60.0029451               30.3638427                    64.29
     228.243346                60.002945               30.3638428                   64.287
     228.443346                60.002945               30.3638427                    64.29
     228.643254                60.002945               30.3638428                    64.29
     228.843254                60.002945               30.3638428                   64.291
     229.043254                60.002945               30.3638428                   64.288
     229.243254               60.0029449               30.3638427                   64.299
     229.443254               60.0029449               30.3638427                   64.293
     229.643254               60.0029449               30.3638427                   64.288
     229.843254               60.0029449               30.3638426                   64.297
     230.043254               60.0029448               30.3638426                   64.296
     230.243254               60.0029448               30.3638425                   64.296
     230.443254               60.0029448               30.3638424                   64.305
     230.643168               60.0029448               30.3638424                   64.304
     230.843168               60.0029447               30.3638423                   64.304
     231.043168               60.0029446               30.3638422                   64.297
     231.243168               60.0029448               30.3638418                   64.297
     231.443168                60.002945               30.3638414                   64.279
     231.643168               60.0029455               30.3638408                   64.261
     231.843168               60.0029464                 30.36384                   64.233
     232.043168               60.0029476               30.3638391                    64.24
     232.243168               60.0029488                30.363838                   64.276
     232.443168               60.0029501               30.3638366                   64.263
     232.643071               60.0029515               30.3638347                   64.265
     232.843071               60.0029531               30.3638327                   64.254
     233.043071               60.0029546               30.3638309                   64.273
     233.243071                60.002956               30.3638292                   64.267
     233.443071               60.0029573               30.3638277                   64.294
     233.643071               60.0029584               30.3638258                   64.315
     233.843071               60.0029594               30.3638239                   64.335
     234.043071               60.0029604                30.363822                   64.346
     234.243071               60.0029613               30.3638206                   64.353
     234.443071               60.0029624               30.3638193                   64.344
     234.642979               60.0029635               30.3638181                   64.331
     234.842979               60.0029645               30.3638167                    64.33
     235.042979               60.0029655               30.3638152                   64.331
     235.242979               60.0029663               30.3638135                   64.302
     235.442979               60.0029673               30.3638122                   64.308
     235.642979               60.0029683               30.3638109                   64.304
     235.842979               60.0029694               30.3638098                   64.303
     236.042979               60.0029705               30.3638088                   64.304
     236.242979               60.0029717               30.3638076                   64.317
     236.442979               60.0029729               30.3638062                   64.284
     236.642888               60.0029743               30.3638046                   64.258
     236.842888               60.0029755               30.3638031                   64.273
     237.042888               60.0029766               30.3638018                   64.249
     237.242888               60.0029778               30.3638004                   64.254
     237.442888               60.0029789               30.3637991                   64.245
     237.642888               60.0029797               30.3637976                   64.249
     237.842888               60.0029805                30.363796                   64.248
     238.042888               60.0029813               30.3637942                   64.262
     238.242888                60.002982               30.3637932                   64.278
     238.442888               60.0029825               30.3637925                   64.287
     238.642796               60.0029829               30.3637922                   64.307
     238.842796               60.0029831               30.3637922                   64.292
     239.042796               60.0029833               30.3637922                     64.3
     239.242796               60.0029834                30.363792                   64.327
     239.442796               60.0029833               30.3637919                   64.332
     239.642796               60.0029833               30.3637918                   64.332
     239.842796               60.0029832               30.3637916                   64.329
     240.042796               60.0029832               30.3637915                   64.318
     240.242796               60.0029832               30.3637914                   64.313
     240.442796               60.0029832               30.3637913                   64.314
     240.642705               60.0029833               30.3637912                   64.309
     240.842705               60.0029833               30.3637912                   64.321
     241.042705               60.0029833               30.3637911                   64.317
     241.242705               60.0029833               30.3637911                   64.314
     241.442705               60.0029833               30.3637912                   64.312
     241.642705               60.0029833               30.3637912                   64.309
     241.842705               60.0029832               30.3637913                   64.306
     242.042705               60.0029832               30.3637913                   64.308
     242.242705               60.0029831               30.3637913                   64.307
     242.442705               60.0029832               30.3637913                   64.306
     242.642621               60.0029832               30.3637913                   64.298
     242.842621               60.0029832               30.3637913                   64.308
     243.042621               60.0029832               30.3637913                   64.316
     243.242621               60.0029832               30.3637913                   64.312
     243.442621               60.0029833               30.3637913                   64.299
     243.642621               60.0029833               30.3637913                   64.294
     243.842621               60.0029833               30.3637913                    64.29
     244.042621               60.0029833               30.3637912                     64.3
     244.242621               60.0029834               30.3637911                   64.292
     244.442621               60.0029834               30.3637912                   64.288
     244.642525               60.0029834               30.3637911                   64.289
     244.842525               60.0029834               30.3637911                   64.291
     245.042525               60.0029834               30.3637911                   64.286
     245.242525               60.0029834               30.3637911                   64.277
     245.442525               60.0029834               30.3637909                   64.281
     245.642525               60.0029833                30.363791                   64.296
     245.842525               60.0029833               30.3637909                   64.297
     246.042525               60.0029833               30.3637909                   64.298
     246.242525               60.0029834                30.363791                   64.289
     246.442525               60.0029833                30.363791                   64.293
     246.642436               60.0029833                30.363791                   64.293
     246.842436               60.0029833               30.3637909                   64.295
     247.042436               60.0029834               30.3637909                   64.296
     247.242436               60.0029834                30.363791                   64.273
     247.442436               60.0029833               30.3637909                   64.283
     247.642436               60.0029833               30.3637909                   64.287
     247.842436               60.0029833               30.3637909                   64.291
     248.042436               60.0029833               30.3637909                    64.29
     248.242436               60.0029833                30.363791                   64.285
     248.442436               60.0029833                30.363791                    64.29
     248.642338               60.0029833                30.363791                   64.285
     248.842338               60.0029834                30.363791                   64.288
     249.042338               60.0029834                30.363791                   64.281
     249.242338               60.0029834                30.363791                   64.279
     249.442338               60.0029834                30.363791                   64.283
     249.642338               60.0029834                30.363791                   64.277
     249.842338               60.0029834                30.363791                   64.283
     250.042338               60.0029834                30.363791                    64.29
     250.242338               60.0029833               30.3637911                   64.287
     250.442338               60.0029833                30.363791                   64.295
     250.642246               60.0029833                30.363791                   64.298
     250.842246               60.0029833                30.363791                   64.297
     251.042246               60.0029833               30.3637911                   64.291
     251.242246               60.0029833               30.3637911                   64.288
     251.442246               60.0029833                30.363791                   64.285
     251.642246               60.0029834                30.363791                   64.287
     251.842246               60.0029834                30.363791                   64.288
     252.042246               60.0029834                30.363791                   64.285
     252.242246               60.0029834               30.3637911                   64.279
     252.442246               60.0029834                30.363791                   64.275
     252.642154               60.0029834                30.363791                   64.287
     252.842154               60.0029833                30.363791                   64.284
     253.042154               60.0029833                30.363791                   64.287
     253.242154               60.0029833                30.363791                   64.294
