       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     314.214642               60.0029553               30.3637696                   60.033
     314.414642               60.0029553               30.3637696                   60.031
     314.614642               60.0029553               30.3637696                    60.04
     314.814642               60.0029553               30.3637696                    60.04
     315.014560               60.0029553               30.3637696                   60.038
     315.214560               60.0029553               30.3637696                   60.039
     315.414560               60.0029553               30.3637697                   60.038
     315.614560               60.0029553               30.3637696                   60.036
     315.814560               60.0029553               30.3637697                    60.04
     316.014560               60.0029553               30.3637697                    60.04
     316.214560               60.0029553               30.3637696                   60.039
     316.414560               60.0029553               30.3637696                   60.038
     316.614560               60.0029553               30.3637696                   60.035
     316.814560               60.0029553               30.3637696                   60.034
     317.014468               60.0029553               30.3637696                   60.026
     317.214468               60.0029553               30.3637696                   60.028
     317.414468               60.0029553               30.3637696                   60.024
     317.614468               60.0029553               30.3637696                   60.025
     317.814468               60.0029553               30.3637696                   60.026
     318.014468               60.0029553               30.3637696                    60.02
     318.214468               60.0029554               30.3637696                   60.022
     318.414468               60.0029553               30.3637696                   60.018
     318.614468               60.0029554               30.3637696                    60.02
     318.814468               60.0029553               30.3637696                   60.026
     319.014381               60.0029554               30.3637696                   60.024
     319.214381               60.0029553               30.3637696                   60.026
     319.414381               60.0029553               30.3637696                   60.022
     319.614381               60.0029553               30.3637696                   60.028
     319.814381               60.0029553               30.3637697                   60.029
     320.014381               60.0029553               30.3637697                   60.033
     320.214381               60.0029553               30.3637696                   60.031
     320.414381               60.0029553               30.3637696                   60.033
     320.614381               60.0029553               30.3637696                   60.029
     320.814381               60.0029553               30.3637696                   60.032
     321.014294               60.0029553               30.3637697                   60.029
     321.214294               60.0029553               30.3637697                   60.029
     321.414294               60.0029553               30.3637697                   60.027
     321.614294               60.0029553               30.3637697                   60.032
     321.814294               60.0029553               30.3637697                    60.03
     322.014294               60.0029553               30.3637697                   60.025
     322.214294               60.0029553               30.3637697                   60.026
     322.414294               60.0029553               30.3637697                   60.026
     322.614294               60.0029553               30.3637697                   60.021
     322.814294               60.0029553               30.3637697                    60.02
     323.014206               60.0029553               30.3637698                   60.017
     323.214206               60.0029553               30.3637698                   60.019
     323.414206               60.0029553               30.3637698                   60.024
     323.614206               60.0029553               30.3637698                   60.025
     323.814206               60.0029553               30.3637698                   60.026
     324.014206               60.0029553               30.3637699                   60.028
     324.214206               60.0029553               30.3637699                   60.024
     324.414206               60.0029553               30.3637699                   60.021
     324.614206               60.0029553               30.3637699                   60.025
     324.814206               60.0029553               30.3637699                   60.026
     325.014119               60.0029553               30.3637699                   60.028
     325.214119               60.0029553               30.3637699                   60.027
     325.414119               60.0029553               30.3637699                   60.025
     325.614119               60.0029553               30.3637699                   60.016
     325.814119               60.0029553               30.3637699                   60.022
     326.014119               60.0029553               30.3637699                   60.021
     326.214119               60.0029553               30.3637699                   60.019
     326.414119               60.0029554               30.3637699                   60.021
     326.614119               60.0029554               30.3637699                   60.016
     326.814119               60.0029553               30.3637699                   60.015
     327.014032               60.0029554               30.3637698                   60.012
     327.214032               60.0029553               30.3637698                   60.014
     327.414032               60.0029553               30.3637698                   60.015
     327.614032               60.0029554               30.3637699                   60.018
     327.814032               60.0029554               30.3637698                   60.019
     328.014032               60.0029553               30.3637698                   60.021
     328.214032               60.0029554               30.3637698                   60.019
     328.414032               60.0029553               30.3637698                   60.022
     328.614032               60.0029554               30.3637698                   60.022
     329.013945               60.0029553               30.3637698                   60.024
     329.213945               60.0029553               30.3637698                   60.023
     329.413945               60.0029553               30.3637698                   60.026
     329.613945               60.0029553               30.3637698                   60.022
     329.813945               60.0029553               30.3637698                   60.019
     330.013945               60.0029553               30.3637698                   60.022
     330.213945               60.0029553               30.3637698                   60.015
     330.413945               60.0029553               30.3637698                   60.019
     330.613945               60.0029553               30.3637698                    60.02
     330.813945               60.0029553               30.3637698                   60.019
     331.013859               60.0029552               30.3637698                   60.019
     331.213859               60.0029553               30.3637698                   60.026
     331.413859               60.0029553               30.3637698                   60.028
     331.613859               60.0029552               30.3637698                   60.024
     331.813859               60.0029552               30.3637698                   60.031
     332.013859               60.0029553               30.3637698                   60.031
     332.213859               60.0029553               30.3637698                   60.028
     332.413859               60.0029553               30.3637698                   60.022
     332.613859               60.0029552               30.3637698                   60.026
     332.813859               60.0029552               30.3637698                   60.031
     333.013771               60.0029552               30.3637699                   60.028
     333.213771               60.0029552               30.3637699                   60.032
     333.413771               60.0029552               30.3637699                   60.027
     333.613771               60.0029552               30.3637699                   60.021
     333.813771               60.0029552               30.3637699                   60.025
     334.013771               60.0029552               30.3637699                   60.025
     334.213771               60.0029552               30.3637699                   60.026
     334.413771               60.0029552               30.3637699                    60.03
     334.613771               60.0029552               30.3637699                   60.027
     334.813771               60.0029552               30.3637699                   60.027
     335.013684               60.0029552               30.3637699                   60.028
     335.213684               60.0029552               30.3637699                   60.032
     335.413684               60.0029552               30.3637699                   60.029
     335.613684               60.0029552               30.3637699                   60.024
     335.813684               60.0029552               30.3637699                   60.028
