       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     146.123093               60.0029413                30.363829                   62.376
     146.323093               60.0029413                30.363829                   62.351
     146.523093               60.0029413               30.3638291                   62.348
     146.723093               60.0029413               30.3638292                   62.345
     146.923093               60.0029413               30.3638291                   62.347
     147.123093               60.0029414               30.3638292                   62.334
     147.323093               60.0029414               30.3638293                   62.329
     147.523011               60.0029414               30.3638293                   62.338
     147.723011               60.0029414               30.3638293                   62.343
     147.923011               60.0029414               30.3638292                   62.336
     148.123011               60.0029417               30.3638292                   62.309
     148.323011               60.0029417               30.3638292                   62.301
     148.523011               60.0029416               30.3638292                   62.293
     148.723011               60.0029416               30.3638292                   62.298
     148.923011               60.0029417               30.3638292                   62.305
     149.123011               60.0029419               30.3638292                   62.274
     149.323011                60.002942               30.3638292                   62.259
     149.522931               60.0029419               30.3638292                    62.26
     149.722931               60.0029419               30.3638292                   62.261
     149.922931               60.0029419               30.3638292                   62.254
     150.122931                60.002942               30.3638293                   62.249
     150.322931                60.002942               30.3638294                   62.238
     150.522931                60.002942               30.3638293                   62.243
     150.722931                60.002942               30.3638293                   62.239
     150.922931                60.002942               30.3638294                   62.238
     151.122931               60.0029421               30.3638291                   62.238
     151.322931               60.0029421                30.363829                   62.239
     151.522847               60.0029422                30.363829                   62.233
     151.722847               60.0029422                30.363829                   62.236
     151.922847               60.0029422                30.363829                   62.237
     152.122847               60.0029421               30.3638289                   62.243
     152.322847               60.0029421               30.3638288                   62.238
     152.522847               60.0029421               30.3638289                   62.236
     152.722847               60.0029421               30.3638289                   62.234
     152.922847               60.0029421               30.3638288                   62.235
     153.122847               60.0029418               30.3638289                   62.261
     153.322847               60.0029417               30.3638288                   62.258
     153.522765               60.0029417               30.3638289                   62.251
     153.722765               60.0029417               30.3638289                    62.25
     153.922765               60.0029417               30.3638289                   62.243
     154.122765               60.0029416               30.3638287                   62.241
     154.322765               60.0029416               30.3638287                   62.247
     154.522765               60.0029416               30.3638288                   62.246
     154.722765               60.0029416               30.3638288                   62.237
     154.922765               60.0029416               30.3638288                   62.239
     155.122765               60.0029414               30.3638286                   62.259
     155.322765               60.0029414               30.3638286                   62.253
     155.522682               60.0029414               30.3638287                   62.258
     155.722682               60.0029414               30.3638285                   62.259
     155.922682               60.0029413               30.3638286                   62.256
     156.122682               60.0029413                30.363829                   62.253
     156.322682               60.0029413                30.363829                   62.247
     156.522682               60.0029412                30.363829                   62.242
     156.722682               60.0029413                30.363829                   62.243
