       ВРЕМЯ, С              NP_LATITUDE             NP_LONGITUDE              NP_ALTITUDE
     202.477925               60.0028871               30.3639828                   61.642
     202.677925               60.0028872               30.3639829                   61.649
     202.877925               60.0028872               30.3639828                    61.65
     203.077925                60.002887               30.3639827                   61.655
     203.277925                60.002887               30.3639828                   61.636
     203.477925                60.002887               30.3639828                   61.636
     203.677925               60.0028869               30.3639827                   61.639
     203.877925                60.002887               30.3639828                   61.636
     204.077925               60.0028869                30.363983                    61.63
     204.277830               60.0028869               30.3639829                   61.627
     204.477830               60.0028868                30.363983                   61.626
     204.677830               60.0028867                30.363983                   61.616
     204.877830               60.0028867                30.363983                   61.612
     205.077830               60.0028868                30.363983                   61.601
     205.277830               60.0028867               30.3639829                   61.603
     205.477830               60.0028867               30.3639829                   61.598
     205.677830               60.0028867               30.3639828                   61.597
     205.877830               60.0028867               30.3639831                   61.598
     206.077830               60.0028867               30.3639827                   61.603
     206.277736               60.0028867               30.3639824                   61.618
     206.477736               60.0028868               30.3639824                   61.614
     206.677736               60.0028866               30.3639823                   61.617
     206.877736               60.0028866               30.3639823                   61.608
     207.077736               60.0028867               30.3639822                   61.586
     207.277736                60.002887                30.363982                   61.549
     207.477736               60.0028865               30.3639821                   61.608
     207.677736               60.0028864               30.3639819                   61.616
     207.877736               60.0028865               30.3639818                   61.636
     208.077736               60.0028867               30.3639819                   61.636
     208.277643               60.0028866               30.3639819                    61.65
     208.477643               60.0028866                30.363982                   61.652
     208.677643               60.0028866                30.363982                   61.657
     208.877643               60.0028865               30.3639819                   61.661
     209.077643               60.0028866                30.363982                   61.653
     209.277643               60.0028866               30.3639819                   61.649
     209.477643               60.0028866               30.3639819                   61.649
     209.677643               60.0028866               30.3639818                   61.648
     209.877643               60.0028866               30.3639819                   61.646
     210.077643               60.0028867               30.3639819                   61.647
     210.277549               60.0028866               30.3639819                   61.636
     210.477549               60.0028866               30.3639818                   61.644
     210.677549               60.0028866               30.3639818                    61.65
     210.877549               60.0028866               30.3639817                   61.657
     211.077549               60.0028866               30.3639818                   61.653
     211.277549               60.0028866               30.3639816                   61.659
     211.477549               60.0028868               30.3639817                   61.653
     211.677549               60.0028868               30.3639817                   61.657
     211.877549               60.0028869               30.3639819                   61.653
     212.077549               60.0028867               30.3639816                   61.652
     212.277455               60.0028868               30.3639814                   61.637
     212.477455               60.0028869               30.3639816                   61.621
     212.677455               60.0028868               30.3639815                   61.624
     212.877455               60.0028868               30.3639813                   61.625
     213.077455               60.0028869               30.3639811                   61.596
     213.277455               60.0028868                30.363981                   61.581
     213.477455               60.0028869               30.3639808                   61.599
     213.677455               60.0028868               30.3639805                   61.731
     213.877455               60.0028867                30.363981                   61.883
     214.077455               60.0028859               30.3639799                   62.087
     214.277361               60.0028865               30.3639802                   62.148
     214.477361               60.0028861               30.3639813                   62.203
     214.677361               60.0028855                30.363984                   62.106
     214.877361                60.002885               30.3639863                   62.075
     215.077361               60.0028866               30.3639832                   62.483
     215.277361               60.0028869               30.3639842                    62.53
     215.477361               60.0028871               30.3639832                   62.587
     215.677361               60.0028873               30.3639827                   62.647
     215.877361               60.0028883               30.3639817                   62.882
     216.077361               60.0028884               30.3639788                   63.103
     216.277267               60.0028875                30.363982                   63.301
     216.477267               60.0028879               30.3639847                   63.366
     216.677267               60.0028869               30.3639842                   63.516
     216.877267               60.0028863               30.3639831                   63.581
     217.077267               60.0028864               30.3639822                   63.632
     217.277267               60.0028862               30.3639822                   63.635
     217.477267               60.0028863               30.3639824                   63.658
     217.677267               60.0028865               30.3639827                   63.628
     217.877267                60.002886               30.3639834                   63.628
     218.077267               60.0028858               30.3639833                    63.67
     218.277173               60.0028856               30.3639847                   63.683
     218.477173               60.0028857               30.3639844                   63.654
     218.677173               60.0028859               30.3639845                   63.693
     218.877173               60.0028859               30.3639839                   63.711
     219.077173               60.0028859               30.3639828                   63.693
     219.277173               60.0028858               30.3639826                   63.655
     219.477173               60.0028857               30.3639831                   63.642
     219.677173               60.0028863               30.3639826                   63.651
     219.877173               60.0028864                30.363982                   63.585
     220.077173               60.0028865               30.3639813                    63.61
     220.277085               60.0028865               30.3639812                   63.491
     220.477085               60.0028863               30.3639818                   63.519
     220.677085               60.0028867               30.3639816                   63.537
     220.877085               60.0028872                30.363981                   63.484
     221.077085               60.0028877               30.3639795                   63.571
     221.277085               60.0028878               30.3639792                   63.669
     221.477085               60.0028878               30.3639789                   63.684
